label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N125,125,30,3750,2,1249246.2,138.6,225.5,654578,169867,2345428357,9527563790,0.0069
N125,125,30,3750,3,1248783.0,138.5,218.8,659543,173467,2347963217,9584007018,0.0069
N125,125,30,3750,4,1249391.4,138.6,224.1,673764,172119,2326107142,9535574851,0.0071
N125,125,30,3750,5,1251037.6,138.6,221.5,651369,171234,2349124448,9492247738,0.0069
N125,125,30,3750,6,1248732.9,138.4,226.1,677854,177456,2346401213,9604990745,0.0071
N125,125,30,3750,7,1248133.4,138.3,228.5,664695,176739,2363106751,9710344978,0.0068
N125,125,30,3750,8,1249416.5,138.5,225.9,662339,176502,2338209418,9618576124,0.0069
N125,125,30,3750,9,1246205.7,138.2,220.6,672921,178965,2352764806,9754651869,0.0069
N125,125,30,3750,10,1248589.5,138.7,222.0,667629,177298,2336160820,9547034776,0.0070
N150,150,30,4500,1,1264127.9,138.1,219.9,631645,172547,2345167732,9248173997,0.0068
N150,150,30,4500,2,1265037.9,137.9,217.5,652297,175143,2331213258,9268152198,0.0070
N150,150,30,4500,3,1264918.2,137.7,216.7,663555,176011,2346220047,9276557416,0.0072
N150,150,30,4500,4,1263476.5,137.8,215.9,641105,178518,2354201943,9282060651,0.0069
N150,150,30,4500,5,1265224.4,137.9,215.6,640330,175589,2341065898,9284813636,0.0069
N150,150,30,4500,6,1265096.6,137.7,218.7,651996,177082,2330720210,9217053339,0.0071
N150,150,30,4500,7,1264327.4,138.0,217.0,615501,171887,2336984279,9153259731,0.0067
N150,150,30,4500,8,1264580.6,138.1,219.3,643003,172331,2327348661,9196063899,0.0070
N150,150,30,4500,9,1263774.1,137.9,214.5,643333,175343,2325495370,9155541051,0.0070
N150,150,30,4500,10,1265377.9,138.1,216.1,654190,172355,2321354749,9212316934,0.0071
N175,175,30,5250,1,1240772.8,140.1,228.5,624320,166214,2182247051,8837341769,0.0071
N175,175,30,5250,2,1240076.0,140.4,227.5,590802,163221,2190890054,8793309525,0.0067
N175,175,30,5250,3,1242771.7,140.0,228.7,611856,168278,2200030340,8824802621,0.0069
N175,175,30,5250,4,1242701.1,139.8,227.1,641372,168974,2190928355,8870370612,0.0072
N175,175,30,5250,5,1243972.6,140.1,238.5,621141,167749,2198871175,8796720095,0.0071
N175,175,30,5250,6,1242606.0,140.1,227.5,630377,167552,2202105875,8834200994,0.0071
N175,175,30,5250,7,1241629.9,140.3,225.7,602933,164449,2178665246,8698303128,0.0069
N175,175,30,5250,8,1240751.9,140.2,229.5,617740,167282,2205575386,8761758808,0.0071
N175,175,30,5250,9,1239111.2,140.2,231.2,609031,167978,2202810559,8779959521,0.0069
N175,175,30,5250,10,1240149.7,140.5,239.2,595004,161720,2199304840,8770036928,0.0068
N200,200,30,6000,1,1223973.5,141.7,246.1,563867,161931,2177831809,8679813729,0.0065
N200,200,30,6000,2,1224544.6,141.6,244.2,565076,162430,2172994352,8667183676,0.0065
N200,200,30,6000,3,1225254.3,141.8,239.1,563086,159531,2159733587,8619508157,0.0065
N200,200,30,6000,4,1224561.6,141.6,238.2,571596,161642,2171086809,8714171641,0.0066
N200,200,30,6000,5,1224657.9,141.8,242.8,578753,162945,2161581234,8672322318,0.0067
N200,200,30,6000,6,1224268.2,141.9,249.2,580360,160183,2166870587,8662973472,0.0067
N200,200,30,6000,7,1228500.0,141.4,240.7,593878,167991,2191400863,8760143770,0.0068
N200,200,30,6000,8,1222917.4,141.3,238.2,575689,166462,2193432405,8859111888,0.0065
N200,200,30,6000,9,1222982.9,141.7,243.8,569769,162148,2171717393,8709250583,0.0065
N200,200,30,6000,10,1224404.0,141.7,237.2,585752,164652,2165971368,8637189167,0.0068
