label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N20,20,30,600,2,1395425.3,122.8,203.0,769323,207587,3074814027,12573256882,0.0061
N20,20,30,600,3,1383307.3,121.6,201.0,547097,149522,3050312428,12969625139,0.0042
N20,20,30,600,4,1394239.1,123.3,208.3,792644,213368,3084418339,12556263687,0.0063
N20,20,30,600,5,1395842.1,123.2,201.2,804464,214341,3073287877,12583365209,0.0064
N25,25,30,750,1,1355568.3,125.8,209.9,667541,177843,2919562976,12362928881,0.0054
N25,25,30,750,2,1359848.4,126.9,216.9,845688,221529,2931738550,11781924741,0.0072
N25,25,30,750,3,1357114.3,126.9,224.8,836445,215146,2924275212,11822755857,0.0071
N25,25,30,750,4,1358613.4,127.1,226.2,865731,218015,2916068164,11723508064,0.0074
N25,25,30,750,5,1358668.9,126.8,234.0,840416,218246,2920952136,11786280864,0.0071
N30,30,30,900,1,1364086.2,127.1,226.1,795841,214795,2888109263,11671992748,0.0068
N30,30,30,900,2,1363010.0,126.9,222.0,808790,217305,2894896167,11756593466,0.0069
N30,30,30,900,3,1360637.1,126.8,231.0,779394,208072,2888405471,11885146751,0.0066
N30,30,30,900,4,1363280.6,126.4,212.4,775295,208654,2902495471,11939675428,0.0065
N30,30,30,900,5,1365676.3,127.3,218.8,847634,222521,2898283918,11726314970,0.0072
N35,35,30,1050,1,1372978.4,125.7,226.1,842969,220576,2869064121,11821248321,0.0071
N35,35,30,1050,2,1373487.4,125.2,212.9,826169,218960,2889282443,11875414676,0.0070
N35,35,30,1050,3,1373197.1,125.8,220.6,865336,224618,2858535267,11759971716,0.0074
N35,35,30,1050,4,1372806.2,125.8,221.7,829877,222711,2872753341,11718023186,0.0071
N35,35,30,1050,5,1372663.1,126.1,226.8,855430,225301,2859684566,11664177262,0.0073
N40,40,30,1200,1,1385989.8,124.6,227.0,783618,219828,2895078984,12396893927,0.0063
N40,40,30,1200,2,1384740.6,125.0,226.6,796356,225453,2895314792,12308350878,0.0065
N40,40,30,1200,3,1386257.7,124.9,228.5,782975,224498,2883311406,12313491528,0.0064
N40,40,30,1200,4,1387803.0,125.0,227.2,840577,237199,2885765019,12140743768,0.0069
N40,40,30,1200,5,1385775.0,125.3,243.7,811472,236503,2887444405,12085840638,0.0067
N45,45,30,1350,1,1384946.2,124.4,220.6,898892,229164,2866010976,11640141917,0.0077
N45,45,30,1350,2,1384831.7,124.3,217.6,861269,223782,2881964780,11744915378,0.0073
N45,45,30,1350,3,1386459.5,124.3,240.2,901720,234275,2875040821,11717954388,0.0077
N45,45,30,1350,4,1384792.7,123.7,210.4,885245,229558,2873546447,11786705283,0.0075
N45,45,30,1350,5,1385266.6,124.4,220.7,873939,227437,2893198268,11742605250,0.0074
N50,50,30,1500,1,1368017.1,126.1,237.9,855407,225068,2804352573,11497955601,0.0074
N50,50,30,1500,2,1368122.6,125.6,228.8,832206,223378,2829168144,11586008287,0.0072
N50,50,30,1500,3,1369424.6,125.6,223.5,818453,219956,2820810059,11507320070,0.0071
N50,50,30,1500,4,1367568.0,126.1,229.5,848995,224769,2807718353,11504690222,0.0074
N50,50,30,1500,5,1366332.9,125.7,216.8,837681,225090,2808675926,11476934289,0.0073
N55,55,30,1650,1,1305056.9,130.7,240.0,805875,211459,2620012426,10652539621,0.0076
N55,55,30,1650,2,1306353.8,130.4,236.3,845583,218072,2638479006,10852922518,0.0078
N55,55,30,1650,3,1301612.5,128.0,207.1,576184,160702,2694601529,11625141572,0.0050
N55,55,30,1650,4,1306080.1,130.6,237.5,807131,210495,2624757745,10745848899,0.0075
N55,55,30,1650,5,1305512.7,129.9,233.0,826100,216282,2649663286,10804801674,0.0076
N60,60,30,1800,1,1308008.1,131.8,245.8,767161,204826,2626338365,10630724234,0.0072
N60,60,30,1800,2,1307768.0,130.4,226.4,750870,207263,2648287738,10832692046,0.0069
N60,60,30,1800,3,1307143.4,131.7,238.3,756280,211561,2648562686,10651190654,0.0071
N60,60,30,1800,4,1305643.5,132.0,244.6,771755,207924,2650732382,10648255188,0.0072
N60,60,30,1800,5,1308103.2,131.2,232.6,763405,207554,2643104535,10655592067,0.0072
N65,65,30,1950,1,1296252.6,134.1,239.1,779593,198824,2613694963,10590872048,0.0074
N65,65,30,1950,2,1297453.3,134.1,230.2,776137,194388,2600453452,10423164426,0.0074
N65,65,30,1950,3,1298122.0,133.7,245.2,768696,196007,2627667917,10518615021,0.0073
N65,65,30,1950,4,1298968.3,133.9,241.8,793148,202882,2625096792,10507947467,0.0075
N65,65,30,1950,5,1299283.2,133.5,236.7,770240,204262,2628203298,10530295227,0.0073
N70,70,30,2100,1,1325071.5,129.1,216.1,755170,210104,2680202752,11168510797,0.0068
N70,70,30,2100,2,1323758.4,128.5,208.9,696592,194872,2687869294,11371255447,0.0061
N70,70,30,2100,3,1324619.1,129.7,219.5,769206,212042,2661159507,11020589358,0.0070
N70,70,30,2100,4,1325487.6,130.4,233.0,773598,214050,2663624036,10902622004,0.0071
N70,70,30,2100,5,1326035.5,130.2,223.5,776212,212496,2668694980,10926480249,0.0071
N75,75,30,2250,1,1342727.1,127.5,204.0,610176,177847,2739602849,11657595613,0.0052
N75,75,30,2250,2,1352144.6,128.6,210.0,732337,211237,2726784741,11074221962,0.0066
N75,75,30,2250,3,1351798.0,128.8,207.8,769836,217440,2719003235,11117365443,0.0069
N75,75,30,2250,4,1351345.9,129.0,222.7,780654,218876,2706393509,11116391957,0.0070
N75,75,30,2250,5,1351085.2,128.5,207.8,729476,209631,2726625331,11266351321,0.0065
N80,80,30,2400,1,1337977.7,128.0,197.0,748555,204926,2603904713,10694269367,0.0070
N80,80,30,2400,2,1336628.7,127.4,194.3,700780,195604,2616432556,10897656602,0.0064
N80,80,30,2400,3,1339740.7,128.3,196.3,765489,207901,2576295541,10496539992,0.0073
N80,80,30,2400,4,1342048.2,128.2,198.2,761940,207102,2581251511,10493203611,0.0073
N80,80,30,2400,5,1324999.6,126.4,192.5,500584,149168,2646893196,11453239238,0.0044
N85,85,30,2550,1,1390568.1,124.8,194.9,706790,195739,2773968139,11801323936,0.0060
N85,85,30,2550,2,1398101.3,125.1,196.8,791989,216302,2750035629,11545623253,0.0069
N85,85,30,2550,3,1400223.1,125.1,188.3,799983,221006,2744586728,11609704392,0.0069
N85,85,30,2550,4,1404203.0,124.9,190.2,806261,222653,2752285026,11543254769,0.0070
N85,85,30,2550,5,1394630.8,125.0,203.7,757041,206750,2751410857,11731878088,0.0065
N90,90,30,2700,1,1370699.1,125.4,190.6,773639,222286,2709361692,11219795117,0.0069
N90,90,30,2700,2,1353947.8,123.7,187.5,548563,160450,2716124345,11815603537,0.0046
N90,90,30,2700,3,1371932.2,125.0,186.7,764496,218953,2718236036,11291095599,0.0068
N90,90,30,2700,4,1371440.0,125.0,187.8,760070,213808,2709962704,11276952198,0.0067
N90,90,30,2700,5,1372317.0,125.6,189.4,785325,217133,2697080611,11135709142,0.0071
N95,95,30,2850,1,1335791.2,127.3,195.9,762746,213099,2572159191,10929650542,0.0070
N95,95,30,2850,2,1334694.5,127.3,196.5,803195,220167,2587178289,10987493535,0.0073
N95,95,30,2850,3,1335912.2,127.1,195.8,781973,224242,2596004522,11039988639,0.0071
N95,95,30,2850,4,1336286.2,127.2,197.1,762185,218459,2582209366,10933966752,0.0070
N95,95,30,2850,5,1335865.5,127.2,195.4,739076,213609,2598187242,11007381893,0.0067
N100,100,30,3000,1,1308457.9,128.5,200.0,721073,195817,2500972958,10440882388,0.0069
N100,100,30,3000,2,1309495.0,128.4,198.3,729032,200287,2495911823,10499134241,0.0069
N100,100,30,3000,3,1307823.8,128.5,200.3,732824,204884,2505103934,10437123188,0.0070
N100,100,30,3000,4,1308025.8,128.4,199.6,731886,203231,2511531237,10442616106,0.0070
N100,100,30,3000,5,1309353.1,128.5,200.5,727930,202570,2497235502,10460688228,0.0070
N150,150,30,4500,1,1248676.0,138.7,221.0,590133,165907,2310357033,9345113970,0.0063
N150,150,30,4500,2,1250119.7,138.1,218.0,595643,167220,2332623322,9447513796,0.0063
N150,150,30,4500,3,1251392.8,138.1,220.2,604104,168607,2330331508,9437593088,0.0064
N150,150,30,4500,4,1249373.8,138.3,217.5,601456,167621,2321229164,9437682399,0.0064
N150,150,30,4500,5,1249633.1,138.5,220.3,571465,163738,2322150970,9417398109,0.0061
N200,200,30,6000,1,1257602.9,138.5,228.7,618410,178829,2292022621,9234425734,0.0067
N200,200,30,6000,2,1257845.8,138.6,225.7,636299,184476,2276446178,9246438163,0.0069
N200,200,30,6000,3,1259190.4,138.7,227.3,597254,175172,2286701939,9200190454,0.0065
N200,200,30,6000,4,1259907.8,138.0,225.7,636122,182869,2298520283,9414576990,0.0068
N200,200,30,6000,5,1257584.6,137.0,226.3,616352,179764,2312216888,9652963231,0.0064
