label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N7,7,30,210,6,1255741.5,126.0,151.3,113739,3625,1082241306,3108483415,0.0037
N7,7,30,210,7,1256636.6,125.1,146.5,97725,3559,1081543068,3103772270,0.0031
N7,7,30,210,8,1255875.1,125.2,146.6,117398,3994,1080143234,3095111136,0.0038
N7,7,30,210,9,1257541.8,125.2,147.7,128709,3906,1078067350,3087064219,0.0042
N7,7,30,210,10,1257963.2,125.5,150.0,111848,3572,1079779181,3104331673,0.0036
N8,8,30,240,1,1277634.9,123.2,145.8,108540,3586,1060093228,3110553938,0.0035
N8,8,30,240,2,1278127.9,123.3,146.8,134635,4120,1060539761,3110277674,0.0043
N8,8,30,240,3,1278186.1,123.2,147.3,129658,4979,1059678245,3107661868,0.0042
N8,8,30,240,4,1277946.9,122.8,144.1,126613,4719,1060539708,3117750305,0.0041
N8,8,30,240,5,1278120.1,123.4,147.7,120755,4219,1060514219,3114600884,0.0039
N8,8,30,240,6,1282040.5,121.6,141.3,122990,4709,1059026691,3106623922,0.0040
N8,8,30,240,7,1281061.4,122.1,143.8,115356,4077,1053660036,3093686844,0.0037
N8,8,30,240,8,1280766.1,122.9,147.1,118757,4509,1060371473,3114910578,0.0038
N8,8,30,240,9,1281795.9,121.7,142.3,121190,4640,1059040769,3103725921,0.0039
N8,8,30,240,10,1281579.6,121.5,140.5,131014,5142,1061955871,3111227635,0.0042
N9,9,30,270,1,1271521.4,125.0,147.3,99842,3631,1028887125,3071563512,0.0033
N9,9,30,270,2,1271539.8,124.5,143.3,118569,4256,1031924911,3065202522,0.0039
N9,9,30,270,3,1271578.3,125.3,149.0,134888,4941,1030920114,3073526098,0.0044
N9,9,30,270,4,1271488.1,124.8,146.0,111864,4041,1030444245,3068345405,0.0036
N9,9,30,270,5,1271372.0,124.9,146.8,122080,4244,1032659913,3075398965,0.0040
N9,9,30,270,6,1271153.5,125.4,149.9,115398,4399,1030105038,3067647762,0.0038
N9,9,30,270,7,1271549.1,124.6,143.0,138251,4858,1032679853,3068493096,0.0045
N9,9,30,270,8,1271739.7,124.9,147.4,133863,5083,1032549258,3067173284,0.0044
N9,9,30,270,9,1271768.2,124.7,146.4,130610,4519,1034686984,3073298512,0.0042
N9,9,30,270,10,1274146.7,123.3,137.5,185018,8163,1030269363,3069453720,0.0060
N10,10,30,300,1,1290949.8,121.5,142.2,121817,4553,1027210253,3096469961,0.0039
N10,10,30,300,2,1290634.7,121.0,139.9,132722,5264,1030118859,3096810305,0.0043
N10,10,30,300,3,1290754.9,122.1,145.3,142368,5560,1029838172,3100761483,0.0046
N10,10,30,300,4,1290356.8,122.9,148.2,141773,5447,1026242716,3108344534,0.0046
N10,10,30,300,5,1290997.3,121.6,142.5,130298,4741,1027655897,3098238996,0.0042
N10,10,30,300,6,1290669.1,121.0,140.7,131537,5303,1027388771,3092695208,0.0043
N10,10,30,300,7,1290489.6,122.1,144.7,135388,4856,1026645861,3095333191,0.0044
N10,10,30,300,8,1290707.5,121.8,143.8,137093,5021,1028552730,3097263443,0.0044
N10,10,30,300,9,1290568.0,122.3,145.4,137232,5342,1025482131,3096420930,0.0044
N10,10,30,300,10,1291121.9,120.4,138.6,137272,5249,1029506453,3110917296,0.0044
N11,11,30,330,1,1293192.3,122.4,147.2,135093,5534,1003681503,3076132555,0.0044
N11,11,30,330,2,1292945.9,123.0,148.1,145364,5719,1004269033,3075916238,0.0047
N11,11,30,330,3,1293044.5,122.1,145.0,144798,5939,1007327391,3075007946,0.0047
N11,11,30,330,4,1292352.0,122.5,146.2,144915,5410,1005170587,3076762448,0.0047
N11,11,30,330,5,1292286.9,122.6,146.4,139353,5818,1006546722,3087053579,0.0045
N11,11,30,330,6,1293686.7,122.0,145.3,155066,5767,1004692107,3074324775,0.0050
N11,11,30,330,7,1292845.3,122.4,146.1,144601,5626,1002746200,3073421326,0.0047
N11,11,30,330,8,1292624.0,123.3,149.4,137757,5057,1003338785,3084151336,0.0045
N11,11,30,330,9,1294059.7,122.9,149.0,159809,6282,1002495035,3075866781,0.0052
N11,11,30,330,10,1295002.0,121.0,141.7,153147,6174,1005646350,3082044516,0.0050
N12,12,30,360,1,1294899.6,119.2,133.9,124400,4999,987832465,3049503012,0.0041
N12,12,30,360,2,1294783.0,120.3,139.8,152975,6231,984317644,3051965624,0.0050
N12,12,30,360,3,1293804.4,122.7,148.0,172610,6671,984050456,3057238500,0.0056
N12,12,30,360,4,1294635.7,121.8,145.0,159303,6170,985118810,3052808343,0.0052
N12,12,30,360,5,1294178.4,122.5,146.8,148587,5673,983580840,3054947403,0.0049
N12,12,30,360,6,1294135.1,121.2,142.0,151786,6187,986280905,3055888074,0.0050
N12,12,30,360,7,1294706.3,121.6,143.2,150649,5934,985959604,3057407716,0.0049
N12,12,30,360,8,1294767.3,122.0,146.3,163718,6466,983990118,3046820602,0.0054
N12,12,30,360,9,1296112.4,120.7,141.4,160495,6647,987217730,3046547249,0.0053
N12,12,30,360,10,1294818.1,122.7,148.0,155176,5523,984245917,3057727674,0.0051
N13,13,30,390,1,1291844.6,122.9,147.7,122574,4386,966475092,3033278629,0.0040
N13,13,30,390,2,1291011.3,122.8,146.9,130528,4965,965197177,3025318530,0.0043
N13,13,30,390,3,1293018.0,120.1,136.4,144427,6009,967739383,3018646058,0.0048
N13,13,30,390,4,1291765.3,122.5,146.7,140724,5145,967723166,3029099211,0.0046
N13,13,30,390,5,1292868.1,121.6,142.1,137026,5715,964895002,3024677480,0.0045
N13,13,30,390,6,1292601.0,120.9,140.2,132336,5567,966449185,3034008935,0.0044
N13,13,30,390,7,1292985.6,120.3,138.3,134468,5389,969291624,3025351809,0.0044
N13,13,30,390,8,1291713.7,122.5,146.0,142154,5279,967556018,3031642480,0.0047
N13,13,30,390,9,1291068.0,122.8,146.6,132183,4952,966913364,3027757201,0.0044
N13,13,30,390,10,1291532.8,122.1,144.2,130503,4862,968516590,3020017248,0.0043
N14,14,30,420,1,1288574.3,120.3,129.0,110534,4619,950537613,2988481831,0.0037
N14,14,30,420,2,1288602.7,120.1,128.9,127354,5352,948469249,2969768021,0.0043
N14,14,30,420,3,1286617.5,122.8,141.6,145358,6337,947998905,2986228657,0.0049
N14,14,30,420,4,1286752.8,123.1,143.5,137881,5299,947176083,2992001934,0.0046
N14,14,30,420,5,1286934.4,123.1,143.2,121641,4855,948955170,2991499628,0.0041
N14,14,30,420,6,1286607.1,123.6,146.0,127760,4833,947457551,2991697541,0.0043
N14,14,30,420,7,1289303.8,121.1,134.6,134920,5601,949290842,2990359463,0.0045
N14,14,30,420,8,1287012.3,122.5,141.0,133140,5315,947581951,2989199170,0.0045
N14,14,30,420,9,1286797.7,122.9,142.1,131639,5179,947177807,2986092714,0.0044
N14,14,30,420,10,1286326.9,123.3,143.8,130605,4950,947756389,2994924655,0.0044
N15,15,30,450,1,1290201.9,123.3,142.8,115240,4354,930683034,2972567243,0.0039
N15,15,30,450,2,1290225.5,123.7,144.4,126425,4851,930014563,2970172497,0.0043
N15,15,30,450,3,1290117.8,123.9,145.3,122639,4844,931171902,2968624787,0.0041
N15,15,30,450,4,1290855.5,123.5,143.9,126473,4924,932888434,2991341740,0.0042
N15,15,30,450,5,1290770.5,123.0,141.5,132678,5383,932050601,2976172730,0.0045
N15,15,30,450,6,1289859.9,123.7,143.7,152061,5943,932491703,2983512103,0.0051
N15,15,30,450,7,1292073.9,123.2,141.9,135680,5216,934654171,2983877552,0.0045
N15,15,30,450,8,1291331.9,122.9,140.5,183917,8465,930407137,2977015699,0.0062
N15,15,30,450,9,1292543.6,123.3,142.8,131406,5058,932651048,2977207087,0.0044
N15,15,30,450,10,1290117.0,123.8,144.7,128637,5057,930655978,2975520250,0.0043
N16,16,30,480,1,1283025.0,125.3,144.5,105317,3987,904646985,2919067068,0.0036
N16,16,30,480,2,1282751.5,125.2,142.0,133368,5376,905473521,2907351040,0.0046
N16,16,30,480,3,1282544.5,125.5,144.8,143174,6025,905827686,2914015681,0.0049
N16,16,30,480,4,1283317.2,124.7,140.3,136768,5934,907649310,2917452473,0.0047
N16,16,30,480,5,1281595.4,125.5,144.3,148242,5767,908277849,2920502539,0.0051
N16,16,30,480,6,1282022.5,125.5,144.0,131093,5183,908101133,2939387921,0.0045
N16,16,30,480,7,1282395.8,125.6,146.0,156882,6233,905869126,2920506439,0.0054
N16,16,30,480,8,1282434.9,125.7,147.1,134566,5168,908311912,2933354826,0.0046
N16,16,30,480,9,1281328.4,125.8,147.0,130166,4996,906552910,2923958478,0.0045
N16,16,30,480,10,1281776.9,125.8,147.1,131508,4778,905904283,2922449028,0.0045
N17,17,30,510,1,1291487.2,125.7,146.7,124866,4788,897549687,2939097569,0.0042
N17,17,30,510,2,1291001.6,125.3,141.7,130856,5265,897824380,2924252692,0.0045
N17,17,30,510,3,1290530.4,125.8,146.2,127990,5007,897038601,2931533136,0.0044
N17,17,30,510,4,1290095.8,125.6,143.4,144445,5647,898772620,2928034614,0.0049
N17,17,30,510,5,1290356.9,125.7,145.4,127969,4851,897358038,2923414800,0.0044
N17,17,30,510,6,1293109.0,125.3,143.6,131096,5141,899728116,2930072243,0.0045
N17,17,30,510,7,1292903.3,125.2,141.9,130165,5384,897000002,2927425811,0.0044
N17,17,30,510,8,1292129.0,125.2,141.3,137440,5671,897656249,2923778656,0.0047
N17,17,30,510,9,1293327.4,125.6,146.6,142551,5444,898229935,2929457859,0.0049
N17,17,30,510,10,1293011.6,125.5,144.8,141252,5775,894842236,2940416012,0.0048
N18,18,30,540,1,1294649.9,126.4,148.2,126313,5078,881357618,2914895378,0.0043
N18,18,30,540,2,1294714.8,126.3,147.6,145669,5815,880348542,2895002720,0.0050
N18,18,30,540,3,1296372.3,126.2,147.1,155272,6050,880054910,2902450157,0.0053
N18,18,30,540,4,1295701.9,126.3,147.2,150582,6308,879400164,2905892261,0.0052
N18,18,30,540,5,1296310.2,126.3,147.4,158928,6450,881683100,2908165157,0.0055
N18,18,30,540,6,1295481.7,126.1,144.6,148924,5925,881491312,2901609466,0.0051
N18,18,30,540,7,1296470.5,125.8,142.0,143205,5891,880016952,2900596575,0.0049
N18,18,30,540,8,1295731.1,126.2,146.0,145847,6083,879815350,2897472259,0.0050
N18,18,30,540,9,1294769.2,126.3,146.6,141673,5612,880551148,2900514817,0.0049
N18,18,30,540,10,1296980.3,126.1,146.9,139914,5796,881021125,2899231204,0.0048
N20,20,30,600,1,1294683.9,127.4,149.9,126590,5156,858240480,2884015777,0.0044
N20,20,30,600,2,1295123.3,127.4,149.8,170264,6902,855375780,2880108847,0.0059
N20,20,30,600,3,1295631.4,127.4,149.9,156860,6127,857460833,2874242906,0.0055
N20,20,30,600,4,1295995.9,127.4,149.3,147477,6003,855939482,2864346672,0.0051
N20,20,30,600,5,1296440.0,127.2,148.2,149712,6277,854461355,2865976613,0.0052
N20,20,30,600,6,1295320.1,127.4,149.7,151360,6675,855773605,2877410265,0.0053
N20,20,30,600,7,1295336.9,127.4,149.2,150588,6660,857279786,2874354804,0.0052
N20,20,30,600,8,1295509.7,127.4,149.7,158106,6896,857999174,2879366986,0.0055
N20,20,30,600,9,1296264.5,127.3,148.5,169138,7491,855742041,2866721383,0.0059
N20,20,30,600,10,1295646.3,127.3,148.9,150499,6257,855976609,2869011585,0.0052
N22,22,30,660,1,1297877.6,127.5,149.3,155787,6446,845285199,2866183436,0.0054
N22,22,30,660,2,1297944.4,127.5,149.8,157005,6387,847563417,2875212456,0.0055
N22,22,30,660,3,1297818.0,127.5,149.9,161733,6771,842134866,2863956730,0.0056
N22,22,30,660,4,1297641.6,127.5,149.3,171851,7137,842495011,2864107961,0.0060
N22,22,30,660,5,1298725.9,127.3,147.3,150719,6327,846005864,2878745932,0.0052
N22,22,30,660,6,1298411.3,127.5,149.3,168299,7250,844165262,2871846085,0.0059
N22,22,30,660,7,1298489.5,127.4,148.7,158928,6573,845115312,2865015996,0.0055
N22,22,30,660,8,1300004.1,126.8,142.9,241281,11282,839054769,2874843890,0.0084
N22,22,30,660,9,1298380.8,127.5,149.5,168160,6915,843127043,2852014575,0.0059
N22,22,30,660,10,1298629.4,127.5,149.2,167020,7039,844724388,2857696330,0.0058
N24,24,30,720,1,1304220.8,127.0,148.6,143659,6092,833789599,2864524967,0.0050
N24,24,30,720,2,1304232.8,127.0,148.6,165535,6611,832549343,2859424190,0.0058
N24,24,30,720,3,1305118.4,126.9,148.8,175670,7704,833380847,2867071021,0.0061
N24,24,30,720,4,1304077.0,127.0,148.8,165072,7018,831966396,2867577101,0.0058
N24,24,30,720,5,1305349.4,126.9,148.7,183149,7579,831041111,2859126815,0.0064
N24,24,30,720,6,1305611.1,126.7,147.2,174256,7397,830557688,2853501887,0.0061
N24,24,30,720,7,1304982.8,127.0,149.0,168979,7070,832132609,2866282392,0.0059
N24,24,30,720,8,1305836.8,126.9,148.9,170957,7157,831615108,2863125346,0.0060
N24,24,30,720,9,1306241.3,126.9,148.6,161689,6793,833094390,2877564701,0.0056
N24,24,30,720,10,1306152.1,126.7,146.9,172331,7208,831250309,2859394633,0.0060
N26,26,30,780,1,1308461.0,126.4,148.0,145216,6145,815769145,2851478055,0.0051
N26,26,30,780,2,1310244.2,125.8,141.7,152343,6940,815950268,2845308121,0.0054
N26,26,30,780,3,1308644.7,126.4,148.5,170040,7264,814901061,2839113490,0.0060
N26,26,30,780,4,1309396.8,126.2,145.9,165967,7688,816475151,2850592640,0.0058
N26,26,30,780,5,1308328.9,126.4,148.3,179296,7393,816853390,2850688670,0.0063
N26,26,30,780,6,1308800.7,126.4,147.9,163557,7250,813965635,2842824270,0.0058
N26,26,30,780,7,1308292.0,126.3,146.2,152704,6765,815952507,2846865924,0.0054
N26,26,30,780,8,1308649.5,126.3,147.5,154695,6353,814825840,2847802638,0.0054
N26,26,30,780,9,1308253.2,126.4,148.2,166340,7661,814024442,2842745677,0.0059
N26,26,30,780,10,1308727.9,126.4,148.5,151189,6312,815775640,2843081353,0.0053
N28,28,30,840,1,1304174.2,126.3,148.0,136723,5968,802469488,2833649081,0.0048
N28,28,30,840,2,1305033.4,126.3,148.3,154489,6560,802639223,2825523440,0.0055
N28,28,30,840,3,1304849.0,126.3,148.2,147790,6598,804164132,2829254096,0.0052
N28,28,30,840,4,1303984.9,126.4,148.6,140637,6244,804278841,2826579053,0.0050
N28,28,30,840,5,1304577.2,126.3,147.6,142141,6622,802797234,2827035723,0.0050
N28,28,30,840,6,1304919.9,126.3,147.9,149304,6671,803629735,2816423029,0.0053
N28,28,30,840,7,1305104.3,126.2,147.3,155429,7094,802560914,2820500261,0.0055
N28,28,30,840,8,1304694.0,126.4,149.2,169403,7547,801760543,2825338692,0.0060
N28,28,30,840,9,1305447.5,126.3,147.9,147696,6279,800727186,2820669035,0.0052
N28,28,30,840,10,1304116.7,126.4,148.4,156257,6912,801560033,2827341749,0.0055
N30,30,30,900,1,1301525.4,126.6,149.5,125385,5329,786292190,2787476712,0.0045
N30,30,30,900,2,1300871.3,126.3,146.4,177396,8006,785053575,2809214965,0.0063
N30,30,30,900,3,1301491.9,126.5,147.8,148439,6701,786287375,2791167890,0.0053
N30,30,30,900,4,1301397.7,126.6,147.7,148398,6679,787837325,2790456607,0.0053
N30,30,30,900,5,1302245.6,126.4,146.4,167125,6933,787294362,2797069384,0.0060
N30,30,30,900,6,1301609.1,126.4,147.1,146950,6023,787468332,2782776343,0.0053
N30,30,30,900,7,1301452.9,126.5,147.9,158062,6851,786637726,2788304588,0.0057
N30,30,30,900,8,1302204.4,126.5,148.5,145348,6192,786951809,2779864628,0.0052
N30,30,30,900,9,1303067.2,126.4,146.9,145181,6188,788221233,2784126563,0.0052
N30,30,30,900,10,1302859.6,126.4,147.6,145025,6153,786770267,2787667002,0.0052
N33,33,30,990,1,1293268.7,127.5,150.9,138611,5900,761289432,2732516375,0.0051
N33,33,30,990,2,1293184.1,127.5,150.5,167903,7300,761776569,2735766308,0.0061
N33,33,30,990,3,1293064.5,127.4,149.6,161137,7276,764318519,2737981292,0.0059
N33,33,30,990,4,1293474.9,127.3,148.7,158958,6917,761841348,2728428897,0.0058
N33,33,30,990,5,1293951.3,127.4,149.4,152972,6306,762783165,2735899636,0.0056
N33,33,30,990,6,1294035.1,127.4,149.6,166195,7076,763377629,2754341530,0.0060
N33,33,30,990,7,1293955.4,127.4,149.7,147461,6167,761006643,2741829227,0.0054
N33,33,30,990,8,1294398.3,127.3,149.0,148507,6533,761826003,2746268113,0.0054
N33,33,30,990,9,1294855.3,127.3,149.6,148767,6412,759945158,2728154924,0.0055
N33,33,30,990,10,1293902.9,127.4,150.3,151013,6395,760946499,2734620673,0.0055
N36,36,30,1080,1,1281883.7,128.7,153.7,161341,6522,735613924,2681933246,0.0060
N36,36,30,1080,2,1281921.4,128.7,153.3,159395,6711,736186229,2671965398,0.0060
N36,36,30,1080,3,1282227.8,128.8,154.3,158218,6669,735338252,2673852404,0.0059
N36,36,30,1080,4,1281894.5,128.7,153.0,164477,7147,734995351,2677657397,0.0061
N36,36,30,1080,5,1282338.6,128.8,154.2,180595,7848,735385898,2672533655,0.0068
N36,36,30,1080,6,1281622.3,128.8,153.7,166182,6975,736849051,2687676108,0.0062
N36,36,30,1080,7,1281608.6,128.8,153.9,159758,6806,737008881,2686818751,0.0059
N36,36,30,1080,8,1282348.4,128.7,153.5,177356,7347,736216656,2679144615,0.0066
N36,36,30,1080,9,1282155.2,128.7,153.6,165254,6897,737183797,2676109573,0.0062
N36,36,30,1080,10,1282171.1,128.8,153.7,175677,7568,736489913,2673656211,0.0066
N40,40,30,1200,1,1264648.8,135.2,157.3,150314,6116,699094984,2589251004,0.0058
N40,40,30,1200,2,1263602.8,135.5,158.5,155556,6688,699389644,2584746181,0.0060
N40,40,30,1200,3,1264001.6,135.4,158.1,153422,6566,698297504,2584553880,0.0059
N40,40,30,1200,4,1264238.5,135.5,159.1,185441,7760,697572318,2580224574,0.0072
N40,40,30,1200,5,1264241.5,135.4,158.5,168828,6952,698634010,2589570522,0.0065
N40,40,30,1200,6,1264517.7,135.5,159.5,182985,7818,698053565,2584521758,0.0071
N40,40,30,1200,7,1265239.7,135.2,158.2,152350,6434,698311915,2596207541,0.0059
N40,40,30,1200,8,1264197.4,135.5,158.9,154780,6477,698253363,2594641861,0.0060
N40,40,30,1200,9,1264455.0,135.4,158.7,157883,6343,698650580,2593006423,0.0061
N40,40,30,1200,10,1265775.2,135.3,159.1,162572,6634,698345379,2584635562,0.0063
N45,45,30,1350,1,1244768.1,139.4,166.7,125291,4956,674540833,2522203924,0.0050
N45,45,30,1350,2,1246080.8,139.2,166.1,164110,7132,672408073,2522336671,0.0065
N45,45,30,1350,3,1246431.2,139.2,166.3,153775,6208,674146642,2520421153,0.0061
N45,45,30,1350,4,1245631.5,139.2,166.3,149713,6324,673456119,2524197691,0.0059
N45,45,30,1350,5,1245667.3,139.3,166.2,143614,6116,674777650,2528862381,0.0057
N45,45,30,1350,6,1246374.6,139.2,166.1,147272,6390,674387414,2526458692,0.0058
N45,45,30,1350,7,1248139.2,139.1,165.6,149885,6242,673158658,2527525080,0.0059
N45,45,30,1350,8,1247472.3,139.2,166.3,148070,5890,673276482,2520358402,0.0059
N45,45,30,1350,9,1248070.9,139.1,166.4,151415,6294,673694561,2530513481,0.0060
N45,45,30,1350,10,1247864.3,139.1,165.7,151191,6066,675048207,2529716011,0.0060
N50,50,30,1500,1,1232168.4,141.1,169.9,136199,5721,660173777,2499575653,0.0054
N50,50,30,1500,2,1232065.1,141.2,170.0,148357,6149,659588387,2490471947,0.0060
N50,50,30,1500,3,1232159.4,141.2,169.7,138748,5687,661349182,2499883498,0.0056
N50,50,30,1500,4,1232059.7,141.2,170.2,144148,6024,660219105,2489794002,0.0058
