label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N10,10,30,300,4,1431754.1,113.9,139.7,1693118,123402,1158834369,6776365181,0.0250
N10,10,30,300,5,1430880.5,114.0,139.7,1530094,109496,1166013272,6773183001,0.0226
N10,10,30,300,6,1445178.8,112.8,138.7,1724079,125103,1159674596,6748120585,0.0255
N10,10,30,300,7,1445478.0,112.7,138.9,1744788,128622,1161015189,6705324257,0.0260
N10,10,30,300,8,1445550.5,112.9,139.0,1587092,113781,1165631165,6717321320,0.0236
N10,10,30,300,9,1445001.3,112.6,138.8,1617943,118271,1165624567,6722457367,0.0241
N10,10,30,300,10,1443682.9,112.6,138.5,2085665,155564,1150858119,6716478199,0.0311
N11,11,30,330,1,1438349.9,113.4,138.7,1580867,113241,1151411285,6760775831,0.0234
N11,11,30,330,2,1450161.6,111.9,137.5,2050322,155622,1139179381,6733919385,0.0304
N11,11,30,330,3,1450964.5,112.2,137.8,1717358,128737,1150865083,6753891065,0.0254
N11,11,30,330,4,1452633.2,112.1,138.2,1609378,117299,1150125274,6718948135,0.0240
N11,11,30,330,5,1451273.7,111.9,137.8,1680489,122995,1148549810,6689754938,0.0251
N11,11,30,330,6,1451552.1,111.9,137.3,1953849,146973,1139595707,6707819119,0.0291
N11,11,30,330,7,1451738.7,111.8,137.5,2008077,150826,1139178210,6673834587,0.0301
N11,11,30,330,8,1449396.6,112.5,138.5,1632574,122254,1151401216,6727509891,0.0243
N11,11,30,330,9,1451185.3,112.1,137.9,1611167,119650,1150936989,6724514756,0.0240
N11,11,30,330,10,1451848.6,111.9,137.7,1749543,128958,1151093110,6732243279,0.0260
N12,12,30,360,1,1479975.9,108.9,136.0,1832650,135356,1137839902,6849704942,0.0268
N12,12,30,360,2,1482923.8,108.2,135.5,1922995,143898,1137169298,6860748902,0.0280
N12,12,30,360,3,1482438.0,108.4,135.7,1978606,148291,1144034551,6802308675,0.0291
N12,12,30,360,4,1491549.8,107.0,134.6,2141917,161203,1135399855,6788121004,0.0316
N12,12,30,360,5,1493265.9,106.7,133.9,2211762,167463,1135465339,6761997355,0.0327
N12,12,30,360,6,1491841.8,107.1,134.7,2129025,158025,1137638801,6725933477,0.0317
N12,12,30,360,7,1492739.1,106.7,134.2,2258479,171903,1127408359,6725941290,0.0336
N12,12,30,360,8,1493491.8,107.1,135.1,1983685,145097,1137353005,6732316954,0.0295
N12,12,30,360,9,1492224.5,107.1,134.9,1984106,146988,1135369254,6666844566,0.0298
N12,12,30,360,10,1493484.0,106.7,134.6,2397116,182927,1118411827,6753616077,0.0355
N13,13,30,390,1,1502895.5,106.6,134.2,2070036,150398,1130216520,6869810330,0.0301
N13,13,30,390,2,1505180.3,106.5,133.3,2466185,184354,1115444102,6840157005,0.0361
N13,13,30,390,3,1504780.3,106.5,133.4,2073265,155054,1127597796,6800612907,0.0305
N13,13,30,390,4,1507380.1,106.4,132.9,2224319,166848,1124868113,6818950895,0.0326
N13,13,30,390,5,1505348.7,106.4,133.3,2013171,145764,1127123875,6830804353,0.0295
N13,13,30,390,6,1503221.8,106.5,133.0,2219148,163358,1121700751,6821606004,0.0325
N13,13,30,390,7,1505346.6,106.4,131.9,2273869,168925,1121537356,6773511843,0.0336
N13,13,30,390,8,1503410.2,106.5,133.7,2042346,150534,1128844533,6748909889,0.0303
N13,13,30,390,9,1505589.5,106.5,133.5,2116328,157196,1126255022,6744249678,0.0314
N13,13,30,390,10,1507538.2,106.5,133.4,2257505,166610,1119450017,6746782474,0.0335
N14,14,30,420,1,1472671.4,109.4,136.3,1927212,138801,1093634667,6650799525,0.0290
N14,14,30,420,2,1474594.3,109.5,136.2,1955193,141400,1091714670,6560692481,0.0298
N14,14,30,420,3,1474144.0,109.4,136.1,1946952,141750,1088751067,6563083775,0.0297
N14,14,30,420,4,1475169.5,109.3,136.0,2106849,154217,1087888029,6547407927,0.0322
N14,14,30,420,5,1471998.2,110.0,136.4,1920816,137966,1093317182,6589339935,0.0292
N14,14,30,420,6,1472179.4,109.6,135.9,2075617,148343,1086260252,6635817237,0.0313
N14,14,30,420,7,1472684.1,109.2,135.9,1823071,130243,1094059782,6587118929,0.0277
N14,14,30,420,8,1477163.7,108.8,135.6,2292114,168115,1084688565,6585146049,0.0348
N14,14,30,420,9,1476849.7,109.2,136.0,2043386,151006,1091496505,6591457252,0.0310
N14,14,30,420,10,1477123.4,108.3,135.0,2261036,166538,1084058280,6555760945,0.0345
N15,15,30,450,1,1462817.7,111.3,137.4,1843993,134808,1103230478,6662262382,0.0277
N15,15,30,450,2,1466113.0,110.7,136.4,1927604,142814,1103609997,6630320138,0.0291
N15,15,30,450,3,1466171.0,110.9,137.0,1734970,128045,1109806641,6608215724,0.0263
N15,15,30,450,4,1467927.8,110.9,137.3,1760776,128950,1105086841,6596092166,0.0267
N15,15,30,450,5,1480516.5,109.2,136.2,1951955,143924,1108325156,6577937644,0.0297
N15,15,30,450,6,1480646.7,109.3,136.1,1959275,141443,1107218576,6610447139,0.0296
N15,15,30,450,7,1482040.1,108.7,135.6,2164185,162046,1100198933,6607863083,0.0328
N15,15,30,450,8,1482416.3,108.5,135.4,2049531,153242,1103344474,6630099052,0.0309
N15,15,30,450,9,1481852.4,108.9,135.2,2210380,161998,1096424230,6586089675,0.0336
N15,15,30,450,10,1480887.7,109.1,135.8,1907604,139538,1108403824,6535130028,0.0292
N16,16,30,480,1,1443408.5,113.9,138.9,1668860,119698,1115244527,6653350335,0.0251
N16,16,30,480,2,1468252.9,111.1,137.1,2019701,147740,1107121869,6591857130,0.0306
N16,16,30,480,3,1468556.6,111.6,137.4,1870520,136947,1111505524,6622752515,0.0282
N16,16,30,480,4,1466935.5,111.3,136.9,2099241,154786,1099376921,6564832440,0.0320
N16,16,30,480,5,1467209.2,111.3,136.9,1927049,139127,1108088134,6626011222,0.0291
N16,16,30,480,6,1469133.4,110.8,136.3,1959602,143288,1108858792,6550420638,0.0299
N16,16,30,480,7,1465932.6,111.8,137.5,1837346,132934,1114544498,6527557693,0.0281
N16,16,30,480,8,1467421.5,111.2,136.7,2224435,163219,1100311971,6491763888,0.0343
N16,16,30,480,9,1468117.8,111.5,137.6,1970171,143978,1109986473,6515223743,0.0302
N16,16,30,480,10,1468024.4,111.3,136.5,2013047,146472,1113573869,6512024142,0.0309
N17,17,30,510,1,1422562.0,115.7,140.1,1540830,109809,1099230769,6412567932,0.0240
N17,17,30,510,2,1451167.1,113.6,138.3,2027909,154093,1081529700,6496977972,0.0312
N17,17,30,510,3,1453054.1,113.4,138.0,1719016,126217,1095885938,6439262180,0.0267
N17,17,30,510,4,1451777.3,113.7,138.6,1736955,126739,1097159057,6556100788,0.0265
N17,17,30,510,5,1452654.3,113.3,137.8,2075276,155450,1083156195,6520184564,0.0318
N17,17,30,510,6,1452866.5,113.5,138.0,1819174,133422,1088139366,6547098257,0.0278
N17,17,30,510,7,1452560.5,113.6,138.4,1716655,125768,1093363770,6522359675,0.0263
N17,17,30,510,8,1454571.1,113.0,137.4,2171196,161990,1077716338,6451564210,0.0337
N17,17,30,510,9,1452942.1,113.5,138.7,1867780,138829,1086074681,6470953464,0.0289
N17,17,30,510,10,1452697.1,113.6,138.5,1748492,128853,1091926180,6489727649,0.0269
N18,18,30,540,1,1453132.7,114.0,138.2,1737308,125150,1027270617,6325499004,0.0275
N18,18,30,540,2,1452947.3,113.8,137.6,1994959,146516,1013817246,6316290529,0.0316
N18,18,30,540,3,1449736.8,114.3,138.7,1650360,119236,1028016897,6245374817,0.0264
N18,18,30,540,4,1452145.7,114.2,138.6,1646733,117355,1025806673,6312312429,0.0261
N18,18,30,540,5,1454527.7,114.0,138.1,1662854,117759,1023577414,6305504404,0.0264
N18,18,30,540,6,1459961.4,113.4,137.7,1833999,135302,1018825955,6375215906,0.0288
N18,18,30,540,7,1461145.3,113.1,137.0,2101016,154261,1013722062,6314418292,0.0333
N18,18,30,540,8,1460461.8,113.4,137.9,1924164,142246,1021019257,6353630779,0.0303
N18,18,30,540,9,1460698.1,113.6,138.4,1707384,124860,1029305080,6388644313,0.0267
N18,18,30,540,10,1460290.8,113.5,138.1,1783034,127426,1023022666,6308452134,0.0283
N20,20,30,600,1,1468175.4,113.4,135.4,1920297,142354,998026924,6350981623,0.0302
N20,20,30,600,2,1477101.3,112.5,134.8,2072382,154281,996448916,6322132560,0.0328
N20,20,30,600,3,1476029.3,112.7,135.5,2003780,149241,1000354813,6335512074,0.0316
N20,20,30,600,4,1475625.6,112.6,135.2,2170809,162027,988610590,6360202881,0.0341
N20,20,30,600,5,1477458.3,112.6,134.9,1962843,146455,1004152253,6358964818,0.0309
N20,20,30,600,6,1477038.5,112.5,134.8,2049731,151365,998807058,6291802687,0.0326
N20,20,30,600,7,1479305.8,112.5,134.9,1985341,147930,995481562,6258795466,0.0317
N20,20,30,600,8,1479067.3,112.7,135.6,1886851,139446,1000756100,6242786513,0.0302
N20,20,30,600,9,1476917.6,112.8,135.5,1930838,143481,997514596,6276515001,0.0308
N20,20,30,600,10,1478568.5,112.7,135.0,1933290,143113,998204388,6273610859,0.0308
N22,22,30,660,1,1454366.4,114.2,136.4,1804947,137278,1026252479,6406329491,0.0282
N22,22,30,660,2,1454698.0,114.1,136.2,1834975,140283,1029796099,6386274766,0.0287
N22,22,30,660,3,1456216.5,113.8,135.3,2028844,155049,1017442927,6381051232,0.0318
N22,22,30,660,4,1457418.0,114.0,136.3,1701977,129103,1031262611,6327525285,0.0269
N22,22,30,660,5,1460454.8,113.8,136.3,1786559,134196,1030556165,6306214085,0.0283
N22,22,30,660,6,1459056.5,113.9,136.3,1800074,135236,1029841216,6265472413,0.0287
N22,22,30,660,7,1457728.3,113.9,135.5,1848209,141571,1027370551,6316727806,0.0293
N22,22,30,660,8,1459276.6,113.9,136.8,1765128,132019,1029952613,6315460726,0.0279
N22,22,30,660,9,1457618.2,114.0,136.1,1722592,128933,1032832972,6374594835,0.0270
N22,22,30,660,10,1457454.6,113.8,135.2,1994725,153718,1020367551,6270000576,0.0318
N24,24,30,720,1,1489955.2,110.6,133.0,1983128,150778,994219200,6382089836,0.0311
N24,24,30,720,2,1491741.2,109.7,131.6,2232838,171883,984320678,6383223614,0.0350
N24,24,30,720,3,1491978.9,110.4,132.6,1959001,148104,998916058,6331351229,0.0309
N24,24,30,720,4,1491697.0,110.3,132.0,1980655,155639,998608310,6329438140,0.0313
N24,24,30,720,5,1493220.1,109.8,131.4,2060861,159276,991880013,6333798604,0.0325
N24,24,30,720,6,1494090.5,109.8,131.2,2051957,160057,991206559,6276034930,0.0327
N24,24,30,720,7,1492486.0,110.3,132.6,1950048,149963,993760033,6316379137,0.0309
N24,24,30,720,8,1494188.7,109.9,131.9,1988102,153078,998596985,6298673266,0.0316
N24,24,30,720,9,1496536.5,109.3,131.8,2091509,163645,990435123,6329827192,0.0330
N24,24,30,720,10,1493906.9,109.7,130.9,2097903,162432,989154716,6290988995,0.0333
N26,26,30,780,1,1473006.7,111.7,132.5,2123345,160343,942334785,6229247359,0.0341
N26,26,30,780,2,1472403.5,112.2,134.8,1758654,131645,961416630,6253763889,0.0281
N26,26,30,780,3,1473055.9,111.6,132.6,2105644,162335,945771309,6224660197,0.0338
N26,26,30,780,4,1473148.1,112.1,133.9,1875707,143516,955978945,6188680422,0.0303
N26,26,30,780,5,1474340.4,112.1,134.1,1830410,137644,958153568,6145916877,0.0298
N26,26,30,780,6,1474172.6,111.9,134.1,1990080,151249,950096278,6197716282,0.0321
N26,26,30,780,7,1473217.3,112.0,134.3,1961839,149177,950446924,6205055288,0.0316
N26,26,30,780,8,1472737.1,112.2,134.3,1852445,141953,953034787,6232390253,0.0297
N26,26,30,780,9,1473799.2,112.1,134.0,1876648,141755,957801364,6204627921,0.0302
N26,26,30,780,10,1472517.5,111.8,133.0,2040125,154682,945521056,6222144439,0.0328
N28,28,30,840,1,1426521.2,115.4,138.2,1774200,138742,915394123,6032236101,0.0294
N28,28,30,840,2,1430481.5,115.3,138.1,1623680,121936,920343950,6058551619,0.0268
N28,28,30,840,3,1429911.1,115.2,137.4,1791658,140091,917402628,6051853541,0.0296
N28,28,30,840,4,1429566.6,115.2,137.5,1716712,131565,911983672,6039252661,0.0284
N28,28,30,840,5,1431336.2,115.2,138.0,1806795,139920,911840746,6000205060,0.0301
N28,28,30,840,6,1431374.6,115.1,137.7,1758974,137877,916419308,6009687197,0.0293
N28,28,30,840,7,1442781.0,114.4,137.0,1721565,131364,922085467,6043845692,0.0285
N28,28,30,840,8,1441783.1,114.6,137.4,1700578,131285,919735640,6047469380,0.0281
N28,28,30,840,9,1440688.4,114.6,137.5,1823007,140119,916878205,6010773997,0.0303
N28,28,30,840,10,1442476.9,114.6,137.3,1628022,124071,926195542,6001977165,0.0271
