label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_avg_us,r_p99_us,w_avg_us,w_p99_us
N2,2,30,60,8,1182117.5,107.4,134.3,109.0,136.9
N2,2,30,60,9,1181787.4,107.5,134.2,109.0,136.9
N2,2,30,60,10,1182025.5,107.4,133.5,109.0,136.4
N2,2,30,60,11,1182412.9,107.4,134.0,108.9,136.7
N2,2,30,60,12,1182360.7,107.4,133.8,108.9,136.6
N2,2,30,60,13,1181333.5,107.5,134.9,109.0,137.5
N2,2,30,60,14,1182068.8,107.4,134.2,109.0,136.9
N2,2,30,60,15,1181505.9,107.5,133.8,109.0,136.6
N2,2,30,60,16,1182380.6,107.4,134.2,108.9,136.9
N2,2,30,60,17,1182383.6,107.4,134.0,108.9,136.8
N2,2,30,60,18,1182288.7,107.4,133.8,108.9,136.6
N2,2,30,60,19,1183615.5,107.3,133.8,108.8,136.6
N2,2,30,60,20,1183763.5,107.3,133.8,108.8,136.6
N3,3,30,90,1,1213693.7,104.6,128.6,106.1,129.0
N3,3,30,90,2,1214467.8,104.6,128.6,106.0,129.0
N3,3,30,90,3,1214059.8,104.6,128.6,106.1,129.0
N3,3,30,90,4,1214654.6,104.6,128.6,106.0,129.0
N3,3,30,90,5,1214365.5,104.6,128.7,106.0,129.0
N3,3,30,90,6,1214288.2,104.6,128.7,106.0,129.0
N3,3,30,90,7,1214382.5,104.6,128.6,106.0,129.0
N3,3,30,90,8,1214682.0,104.6,128.6,106.0,129.0
N3,3,30,90,9,1215098.0,104.5,128.7,106.0,129.0
N3,3,30,90,10,1216882.7,104.4,128.6,105.8,129.0
N3,3,30,90,11,1215665.4,104.5,128.3,105.9,128.8
N3,3,30,90,12,1214650.7,104.6,128.6,106.0,129.0
N3,3,30,90,13,1214202.3,104.6,128.7,106.0,129.1
N3,3,30,90,14,1214440.1,104.6,128.6,106.0,129.0
N3,3,30,90,15,1215292.4,104.5,128.5,106.0,128.9
N3,3,30,90,16,1215815.1,104.5,128.5,105.9,128.9
N3,3,30,90,17,1216843.4,104.4,128.5,105.8,128.9
N3,3,30,90,18,1216675.5,104.4,128.6,105.8,129.0
N3,3,30,90,19,1217047.1,104.4,128.5,105.8,128.9
N3,3,30,90,20,1216744.5,104.4,128.5,105.8,128.9
N4,4,30,120,1,1241113.6,102.4,127.3,103.7,128.1
N4,4,30,120,2,1240834.9,102.4,127.3,103.7,128.0
N4,4,30,120,3,1241162.8,102.4,127.3,103.7,128.1
N4,4,30,120,4,1240603.1,102.4,127.4,103.8,128.1
N4,4,30,120,5,1240446.2,102.4,127.4,103.8,128.1
N4,4,30,120,6,1241063.5,102.4,127.3,103.7,128.1
N4,4,30,120,7,1243432.0,102.2,127.2,103.5,127.9
N4,4,30,120,8,1245097.4,102.0,127.2,103.4,127.9
N4,4,30,120,9,1243434.5,102.2,127.2,103.5,128.0
N4,4,30,120,10,1244168.6,102.1,127.1,103.5,127.9
N4,4,30,120,11,1243617.9,102.2,127.0,103.5,127.9
N4,4,30,120,12,1244550.9,102.1,127.1,103.4,127.9
N4,4,30,120,13,1243347.8,102.2,127.2,103.5,128.0
N4,4,30,120,14,1242434.4,102.2,127.2,103.6,128.0
N4,4,30,120,15,1242501.3,102.2,127.4,103.6,128.1
N4,4,30,120,16,1242475.1,102.2,127.3,103.6,128.0
N4,4,30,120,17,1242545.5,102.2,127.3,103.6,128.0
N4,4,30,120,18,1241729.1,102.3,127.2,103.7,128.0
N4,4,30,120,19,1242811.1,102.2,127.2,103.6,127.9
N4,4,30,120,20,1242520.4,102.2,127.2,103.6,128.0
N5,5,30,150,1,1241563.2,102.4,127.0,103.6,127.8
N5,5,30,150,2,1241446.2,102.4,126.9,103.7,127.7
N5,5,30,150,3,1242564.9,102.3,126.8,103.6,127.7
N5,5,30,150,4,1241198.4,102.4,126.9,103.7,127.7
N5,5,30,150,5,1241750.5,102.4,126.9,103.6,127.7
N5,5,30,150,6,1240992.0,102.4,127.0,103.7,127.8
N5,5,30,150,7,1240620.7,102.4,127.0,103.7,127.8
N5,5,30,150,8,1242075.1,102.3,126.8,103.6,127.7
N5,5,30,150,9,1241108.1,102.4,127.1,103.7,127.9
N5,5,30,150,10,1241635.8,102.4,126.9,103.6,127.7
N5,5,30,150,11,1241999.6,102.3,127.0,103.6,127.8
N5,5,30,150,12,1242714.4,102.3,126.9,103.5,127.7
N5,5,30,150,13,1240790.4,102.4,126.8,103.7,127.6
N5,5,30,150,14,1241136.2,102.4,127.0,103.7,127.8
N5,5,30,150,15,1240727.2,102.4,127.0,103.7,127.8
N5,5,30,150,16,1240713.9,102.4,126.9,103.7,127.7
N5,5,30,150,17,1241567.1,102.4,126.9,103.6,127.7
N5,5,30,150,18,1240612.0,102.4,127.1,103.7,127.8
N5,5,30,150,19,1240413.0,102.5,127.2,103.7,127.9
N5,5,30,150,20,1240708.4,102.4,127.0,103.7,127.8
N6,6,30,180,1,1258059.0,101.0,125.8,102.3,126.9
N6,6,30,180,2,1258247.1,101.0,125.9,102.3,127.0
N6,6,30,180,3,1258225.5,101.0,125.8,102.3,127.0
N6,6,30,180,4,1258271.3,101.0,125.8,102.3,126.9
N6,6,30,180,5,1257469.4,101.1,125.8,102.3,126.9
N6,6,30,180,6,1257090.9,101.1,126.1,102.4,127.1
N6,6,30,180,7,1254363.5,101.3,126.0,102.6,127.1
N6,6,30,180,8,1254526.8,101.3,126.2,102.6,127.2
N6,6,30,180,9,1253910.9,101.4,126.3,102.6,127.3
N6,6,30,180,10,1254047.8,101.3,126.2,102.6,127.2
N6,6,30,180,11,1255083.5,101.3,126.2,102.5,127.2
N6,6,30,180,12,1254392.6,101.3,126.2,102.6,127.2
N6,6,30,180,13,1254460.7,101.3,126.1,102.6,127.1
N6,6,30,180,14,1255416.8,101.2,126.0,102.5,127.1
N6,6,30,180,15,1255063.9,101.3,126.1,102.5,127.2
N6,6,30,180,16,1255277.7,101.2,126.1,102.5,127.2
N6,6,30,180,17,1255067.8,101.3,126.1,102.5,127.1
N6,6,30,180,18,1255713.0,101.2,126.1,102.5,127.2
N6,6,30,180,19,1254387.2,101.3,126.2,102.6,127.2
N6,6,30,180,20,1255079.3,101.3,126.3,102.5,127.3
N7,7,30,210,1,1267178.3,100.3,123.9,101.6,125.7
N7,7,30,210,2,1267262.0,100.3,123.9,101.6,125.7
N7,7,30,210,3,1266088.3,100.4,124.0,101.7,125.7
N7,7,30,210,4,1267668.8,100.2,123.6,101.5,125.5
N7,7,30,210,5,1266204.4,100.3,124.0,101.7,125.7
N7,7,30,210,6,1267706.6,100.2,123.7,101.5,125.6
N7,7,30,210,7,1266732.8,100.3,123.9,101.6,125.7
N7,7,30,210,8,1266606.9,100.3,123.7,101.6,125.6
N7,7,30,210,9,1266392.0,100.3,123.9,101.6,125.7
N7,7,30,210,10,1266507.5,100.3,123.8,101.6,125.6
N7,7,30,210,11,1266949.9,100.3,124.0,101.6,125.8
N7,7,30,210,12,1265399.3,100.4,124.1,101.7,125.9
N7,7,30,210,13,1266720.0,100.3,123.9,101.6,125.7
N7,7,30,210,14,1265443.0,100.4,124.1,101.7,125.8
N7,7,30,210,15,1266429.8,100.3,124.0,101.6,125.7
N7,7,30,210,16,1266599.3,100.3,123.8,101.6,125.6
N7,7,30,210,17,1265650.1,100.4,124.1,101.7,125.8
N7,7,30,210,18,1265591.8,100.4,124.1,101.7,125.8
N7,7,30,210,19,1266123.4,100.3,124.1,101.7,125.8
N7,7,30,210,20,1265469.6,100.4,124.1,101.7,125.8
N8,8,30,240,1,1291977.1,98.4,118.9,99.6,122.2
N8,8,30,240,2,1290906.0,98.5,119.2,99.7,122.4
N8,8,30,240,3,1288845.4,98.6,119.8,99.8,122.8
N8,8,30,240,4,1287742.8,98.7,119.4,99.9,122.6
N8,8,30,240,5,1287949.2,98.7,119.7,99.9,122.8
N8,8,30,240,6,1288810.5,98.6,120.2,99.8,123.1
N8,8,30,240,7,1289893.2,98.5,119.7,99.8,122.7
N8,8,30,240,8,1288813.3,98.6,120.2,99.8,123.1
N8,8,30,240,9,1289397.5,98.6,120.0,99.8,123.0
N8,8,30,240,10,1290639.8,98.5,119.1,99.7,122.3
N8,8,30,240,11,1289692.6,98.5,119.7,99.8,122.8
N8,8,30,240,12,1289249.6,98.6,120.1,99.8,123.0
N8,8,30,240,13,1288748.6,98.6,119.8,99.8,122.9
N8,8,30,240,14,1291740.9,98.4,118.9,99.6,122.2
N8,8,30,240,15,1288964.4,98.6,120.0,99.8,123.0
N8,8,30,240,16,1289147.6,98.6,119.7,99.8,122.8
N8,8,30,240,17,1289588.2,98.6,118.0,99.8,121.6
N8,8,30,240,18,1291369.9,98.4,119.3,99.6,122.5
N8,8,30,240,19,1291390.0,98.4,119.3,99.6,122.5
N8,8,30,240,20,1289037.5,98.6,119.9,99.8,122.9
N9,9,30,270,1,1300364.9,97.7,117.3,98.9,120.4
N9,9,30,270,2,1299915.7,97.8,117.3,99.0,120.7
N9,9,30,270,3,1300199.6,97.8,117.3,98.9,120.6
N9,9,30,270,4,1299675.9,97.8,117.4,99.0,120.8
N9,9,30,270,5,1300427.2,97.7,117.3,98.9,120.6
N9,9,30,270,6,1300162.8,97.8,117.3,99.0,120.4
N9,9,30,270,7,1299714.4,97.8,117.4,99.0,120.7
N9,9,30,270,8,1299701.5,97.8,117.3,99.0,120.5
N9,9,30,270,9,1301471.7,97.7,117.3,98.9,120.0
N9,9,30,270,10,1302014.5,97.6,117.3,98.8,120.1
N9,9,30,270,11,1299792.5,97.8,117.3,99.0,120.6
N9,9,30,270,12,1301663.7,97.7,117.3,98.8,120.2
N9,9,30,270,13,1301997.1,97.6,117.3,98.8,120.2
N9,9,30,270,14,1300320.7,97.8,117.3,98.9,120.5
N9,9,30,270,15,1299215.6,97.8,117.4,99.0,120.8
N9,9,30,270,16,1299101.3,97.8,117.3,99.0,120.6
N9,9,30,270,17,1299341.0,97.8,117.4,99.0,121.1
N9,9,30,270,18,1300088.4,97.8,117.3,99.0,120.7
N9,9,30,270,19,1301848.9,97.6,117.3,98.8,120.4
N9,9,30,270,20,1300439.3,97.7,117.3,98.9,120.5
N10,10,30,300,1,1303615.9,97.5,117.3,98.7,119.9
N10,10,30,300,2,1303004.1,97.6,117.3,98.7,119.9
N10,10,30,300,3,1303371.1,97.5,117.3,98.7,120.4
N10,10,30,300,4,1303431.8,97.5,117.3,98.7,120.0
N10,10,30,300,5,1303741.1,97.5,117.3,98.7,120.1
N10,10,30,300,6,1302915.3,97.6,117.3,98.7,120.0
N10,10,30,300,7,1302751.2,97.6,117.4,98.7,120.6
N10,10,30,300,8,1303185.4,97.6,117.3,98.7,120.1
N10,10,30,300,9,1303933.8,97.5,117.3,98.6,120.0
N10,10,30,300,10,1304088.8,97.5,117.3,98.6,119.9
N10,10,30,300,11,1304431.1,97.5,117.3,98.6,119.8
N10,10,30,300,12,1304135.0,97.5,117.3,98.6,120.0
N10,10,30,300,13,1303593.6,97.5,117.3,98.7,120.3
N10,10,30,300,14,1302158.5,97.6,117.3,98.8,120.4
N10,10,30,300,15,1301383.2,97.7,117.4,98.8,120.7
N10,10,30,300,16,1302724.2,97.6,117.3,98.7,120.5
N10,10,30,300,17,1302508.9,97.6,117.4,98.8,120.6
N10,10,30,300,18,1301630.0,97.7,117.3,98.8,120.6
N10,10,30,300,19,1302290.2,97.6,117.4,98.8,120.7
N10,10,30,300,20,1303974.6,97.5,117.3,98.6,119.9
N15,15,30,450,1,1305724.3,97.7,118.7,98.2,120.4
N15,15,30,450,2,1306627.5,97.6,118.2,98.1,120.0
N15,15,30,450,3,1306100.5,97.7,118.3,98.2,120.1
N15,15,30,450,4,1306465.4,97.6,118.6,98.1,120.3
N15,15,30,450,5,1305470.0,97.7,118.5,98.2,120.3
N15,15,30,450,6,1306251.4,97.6,118.0,98.2,119.9
N15,15,30,450,7,1306783.3,97.6,118.4,98.1,120.1
N15,15,30,450,8,1307686.4,97.5,118.0,98.0,119.9
N15,15,30,450,9,1306375.2,97.6,118.6,98.1,120.3
N15,15,30,450,10,1306832.4,97.6,118.0,98.1,119.9
N15,15,30,450,11,1306157.8,97.7,118.5,98.2,120.3
N15,15,30,450,12,1305609.3,97.7,118.9,98.2,120.6
N15,15,30,450,13,1305739.1,97.7,118.7,98.2,120.4
N15,15,30,450,14,1305383.9,97.7,119.0,98.2,120.7
N15,15,30,450,15,1306560.6,97.6,118.4,98.1,120.1
N15,15,30,450,16,1304906.1,97.7,119.0,98.3,120.6
N15,15,30,450,17,1305737.4,97.7,118.7,98.2,120.4
N15,15,30,450,18,1305796.7,97.7,118.6,98.2,120.3
N15,15,30,450,19,1305552.5,97.7,119.1,98.2,120.7
N15,15,30,450,20,1305898.6,97.7,118.2,98.2,120.0
N20,20,30,600,1,1320583.0,96.5,124.6,97.2,125.5
N20,20,30,600,2,1320172.7,96.5,124.8,97.2,125.7
N20,20,30,600,3,1320329.9,96.5,124.7,97.2,125.7
N20,20,30,600,4,1321061.1,96.4,124.7,97.2,125.6
N20,20,30,600,5,1320301.0,96.5,124.8,97.2,125.7
N20,20,30,600,6,1320329.6,96.5,124.7,97.2,125.6
N20,20,30,600,7,1320228.0,96.5,124.8,97.2,125.7
N20,20,30,600,8,1319056.3,96.6,125.0,97.3,125.9
N20,20,30,600,9,1320550.7,96.5,124.8,97.2,125.8
N20,20,30,600,10,1320419.3,96.5,124.7,97.2,125.7
N20,20,30,600,11,1320412.6,96.5,124.9,97.2,125.8
N20,20,30,600,12,1320234.6,96.5,124.8,97.2,125.7
N20,20,30,600,13,1320540.0,96.5,124.7,97.2,125.7
N20,20,30,600,14,1319848.8,96.5,124.8,97.3,125.7
N20,20,30,600,15,1319817.2,96.5,124.8,97.3,125.7
N20,20,30,600,16,1322202.8,96.3,124.6,97.1,125.6
N20,20,30,600,17,1320148.5,96.5,124.8,97.2,125.7
N20,20,30,600,18,1319953.1,96.5,124.8,97.3,125.8
N20,20,30,600,19,1319430.2,96.5,124.9,97.3,125.8
N20,20,30,600,20,1319957.5,96.5,124.6,97.3,125.6
N30,30,30,900,1,1326005.2,96.0,123.3,96.9,124.6
N30,30,30,900,2,1325558.1,96.0,123.3,96.9,124.6
N30,30,30,900,3,1325533.7,96.0,123.3,96.9,124.6
N30,30,30,900,4,1326030.0,96.0,123.3,96.9,124.6
N30,30,30,900,5,1325940.3,96.0,123.3,96.9,124.6
N30,30,30,900,6,1325134.7,96.1,123.3,96.9,124.7
N30,30,30,900,7,1324657.0,96.1,123.4,97.0,124.7
N30,30,30,900,8,1325108.7,96.1,123.4,96.9,124.7
N30,30,30,900,9,1326116.5,96.0,123.3,96.9,124.6
N30,30,30,900,10,1325229.9,96.1,123.4,96.9,124.7
N30,30,30,900,11,1325244.9,96.1,123.4,96.9,124.7
N30,30,30,900,12,1325098.5,96.1,123.4,96.9,124.7
N30,30,30,900,13,1325163.0,96.1,123.4,96.9,124.7
N30,30,30,900,14,1324896.6,96.1,123.4,96.9,124.7
N30,30,30,900,15,1324803.6,96.1,123.4,97.0,124.7
N30,30,30,900,16,1324796.9,96.1,123.5,97.0,124.8
N30,30,30,900,17,1324752.1,96.1,123.6,97.0,124.8
N30,30,30,900,18,1325494.7,96.0,123.4,96.9,124.7
N30,30,30,900,19,1324672.0,96.1,123.5,97.0,124.8
N30,30,30,900,20,1325739.6,96.0,123.3,96.9,124.6
N50,50,30,1500,1,1262434.1,100.8,138.3,101.8,139.2
N50,50,30,1500,2,1262193.4,100.9,138.3,101.8,139.3
N50,50,30,1500,3,1261677.3,100.9,138.3,101.8,139.2
N50,50,30,1500,4,1259679.6,101.1,138.5,102.0,139.4
N50,50,30,1500,5,1259467.5,101.1,138.5,102.0,139.4
N50,50,30,1500,6,1260403.7,101.0,138.5,101.9,139.4
N50,50,30,1500,7,1259091.8,101.1,138.6,102.0,139.5
N50,50,30,1500,8,1260858.3,101.0,138.4,101.9,139.3
N50,50,30,1500,9,1260236.2,101.0,138.5,101.9,139.4
N50,50,30,1500,10,1260423.3,101.0,138.5,101.9,139.4
N50,50,30,1500,11,1260151.6,101.0,138.5,101.9,139.4
N50,50,30,1500,12,1260636.4,101.0,138.3,101.9,139.2
N50,50,30,1500,13,1261082.4,100.9,138.4,101.9,139.4
N50,50,30,1500,14,1260362.5,101.0,138.4,101.9,139.4
N50,50,30,1500,15,1259870.3,101.0,138.5,102.0,139.4
N50,50,30,1500,16,1260932.7,101.0,138.4,101.9,139.3
N50,50,30,1500,17,1260848.2,101.0,138.4,101.9,139.3
N50,50,30,1500,18,1260286.3,101.0,138.5,101.9,139.4
N50,50,30,1500,19,1260445.4,101.0,138.4,101.9,139.4
N50,50,30,1500,20,1261211.2,100.9,138.1,101.8,139.0
N80,80,30,2400,1,1261647.5,101.0,145.1,101.8,146.7
N80,80,30,2400,2,1260838.7,101.0,145.4,101.8,147.0
N80,80,30,2400,3,1260816.5,101.0,145.5,101.8,147.0
N80,80,30,2400,4,1261060.7,101.0,145.3,101.8,146.9
N80,80,30,2400,5,1260539.1,101.1,145.5,101.8,147.0
N80,80,30,2400,6,1260684.8,101.0,145.6,101.8,147.1
N80,80,30,2400,7,1260917.2,101.0,145.4,101.8,146.9
N80,80,30,2400,8,1261148.5,101.0,145.3,101.8,146.8
N80,80,30,2400,9,1260384.1,101.1,145.3,101.9,146.9
N80,80,30,2400,10,1260936.2,101.0,145.4,101.8,146.9
N80,80,30,2400,11,1261376.8,101.0,145.3,101.8,146.8
N80,80,30,2400,12,1261575.5,101.0,145.5,101.8,147.0
N80,80,30,2400,13,1261412.2,101.0,145.4,101.8,146.9
N80,80,30,2400,14,1260263.9,101.1,145.4,101.9,146.9
N80,80,30,2400,15,1261842.9,101.0,145.1,101.7,146.6
N80,80,30,2400,16,1261643.7,101.0,145.3,101.8,146.8
N80,80,30,2400,17,1261223.3,101.0,145.2,101.8,146.8
N80,80,30,2400,18,1260575.1,101.1,145.7,101.8,147.2
N80,80,30,2400,19,1260554.2,101.1,145.3,101.8,146.9
N80,80,30,2400,20,1261053.6,101.0,145.4,101.8,146.9
N100,100,30,3000,1,1253638.9,101.7,151.9,102.3,152.7
N100,100,30,3000,2,1253977.4,101.7,151.8,102.3,152.5
N100,100,30,3000,3,1252398.2,101.8,152.1,102.4,152.8
N100,100,30,3000,4,1251917.7,101.8,152.0,102.5,152.7
N100,100,30,3000,5,1252925.9,101.7,150.8,102.4,151.6
N100,100,30,3000,6,1252670.5,101.8,152.0,102.4,152.8
N100,100,30,3000,7,1252192.6,101.8,150.9,102.5,151.8
N100,100,30,3000,8,1251857.1,101.8,152.0,102.5,152.7
N100,100,30,3000,9,1250927.8,101.9,152.2,102.6,152.9
N100,100,30,3000,10,1252246.8,101.8,152.0,102.5,152.7
N100,100,30,3000,11,1251842.8,101.8,152.0,102.5,152.8
N100,100,30,3000,12,1252053.0,101.8,152.0,102.5,152.7
N100,100,30,3000,13,1252334.5,101.8,152.0,102.5,152.8
N100,100,30,3000,14,1251966.2,101.8,152.0,102.5,152.7
N100,100,30,3000,15,1251786.9,101.8,151.9,102.5,152.7
N100,100,30,3000,16,1251492.3,101.9,152.2,102.5,152.9
N100,100,30,3000,17,1251876.1,101.8,152.0,102.5,152.8
N100,100,30,3000,18,1252044.7,101.8,152.1,102.5,152.8
N100,100,30,3000,19,1252097.4,101.8,152.0,102.5,152.7
N100,100,30,3000,20,1252233.3,101.8,152.0,102.5,152.7
N150,150,30,4500,1,1215926.7,104.9,168.6,105.4,169.1
N150,150,30,4500,2,1216462.3,104.9,168.4,105.4,169.0
N150,150,30,4500,3,1216477.0,104.9,168.4,105.4,169.0
N150,150,30,4500,4,1215759.3,104.9,168.0,105.4,168.6
N150,150,30,4500,5,1215737.1,105.0,168.5,105.4,169.1
N150,150,30,4500,6,1215916.1,104.9,168.5,105.4,169.1
N150,150,30,4500,7,1215764.3,104.9,168.5,105.4,169.1
N150,150,30,4500,8,1216485.7,104.9,168.5,105.4,169.1
N150,150,30,4500,9,1217471.0,104.8,168.5,105.3,169.1
N150,150,30,4500,10,1217935.8,104.8,168.3,105.2,168.9
N150,150,30,4500,11,1217143.2,104.8,168.4,105.3,169.0
N150,150,30,4500,12,1217306.6,104.8,168.4,105.3,169.0
N150,150,30,4500,13,1217680.8,104.8,168.4,105.3,169.0
N150,150,30,4500,14,1217417.3,104.8,168.4,105.3,169.0
N150,150,30,4500,15,1217441.3,104.8,168.4,105.3,169.0
N150,150,30,4500,16,1218545.3,104.7,168.3,105.2,168.9
N150,150,30,4500,17,1217633.5,104.8,168.3,105.3,168.9
N150,150,30,4500,18,1218034.2,104.8,168.4,105.2,169.0
N150,150,30,4500,19,1218333.9,104.7,168.3,105.2,168.9
N150,150,30,4500,20,1218101.9,104.7,168.2,105.2,168.8
N200,200,30,6000,1,1171423.1,108.9,184.5,109.4,185.1
N200,200,30,6000,2,1172177.7,108.9,183.9,109.3,184.4
N200,200,30,6000,3,1172782.1,108.8,184.4,109.3,185.1
N200,200,30,6000,4,1172836.2,108.8,184.1,109.3,184.7
N200,200,30,6000,5,1173505.8,108.7,184.3,109.2,185.0
N200,200,30,6000,6,1173218.0,108.8,184.1,109.3,184.7
N200,200,30,6000,7,1173472.3,108.7,184.3,109.2,184.8
N200,200,30,6000,8,1173652.2,108.7,184.0,109.2,184.6
N200,200,30,6000,9,1173513.0,108.7,184.2,109.2,184.8
N200,200,30,6000,10,1172905.1,108.8,184.3,109.3,184.9
N200,200,30,6000,11,1173198.8,108.8,184.3,109.3,184.8
N200,200,30,6000,12,1174183.6,108.7,184.1,109.2,184.8
N200,200,30,6000,13,1174310.7,108.7,184.1,109.2,184.8
N200,200,30,6000,14,1172674.7,108.8,184.3,109.3,184.8
N200,200,30,6000,15,1172968.4,108.8,184.4,109.3,185.0
N200,200,30,6000,16,1172843.8,108.8,184.2,109.3,184.8
N200,200,30,6000,17,1173838.1,108.7,184.3,109.2,184.9
N200,200,30,6000,18,1173960.5,108.7,184.2,109.2,184.8
N200,200,30,6000,19,1172498.3,108.8,184.4,109.3,185.0
N200,200,30,6000,20,1172336.8,108.9,184.3,109.3,184.9
