label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_avg_us,r_p99_us,w_avg_us,w_p99_us
N10,10,30,300,12,1192907.1,106.6,136.3,107.9,138.1
N10,10,30,300,13,1194243.3,106.5,135.4,107.7,137.3
N10,10,30,300,14,1194282.7,106.4,136.1,107.7,137.9
N10,10,30,300,15,1194082.2,106.4,135.9,107.8,137.8
N10,10,30,300,16,1195713.3,106.3,135.6,107.6,137.6
N10,10,30,300,17,1195072.1,106.4,135.5,107.6,137.4
N10,10,30,300,18,1194808.8,106.4,135.7,107.7,137.6
N10,10,30,300,19,1194230.8,106.4,136.1,107.7,137.9
N10,10,30,300,20,1194502.5,106.4,136.0,107.7,137.9
N15,15,30,450,1,1284178.8,99.1,124.9,100.1,126.2
N15,15,30,450,2,1287066.2,98.9,124.5,99.8,125.8
N15,15,30,450,3,1287131.9,99.0,124.5,99.7,125.6
N15,15,30,450,4,1284303.3,99.0,125.0,100.1,126.2
N15,15,30,450,5,1284112.7,99.1,125.0,100.1,126.2
N15,15,30,450,6,1284155.9,99.1,125.0,100.1,126.2
N15,15,30,450,7,1285913.0,98.9,124.7,100.0,126.1
N15,15,30,450,8,1286875.1,98.9,124.7,99.9,126.0
N15,15,30,450,9,1283716.9,99.1,125.1,100.2,126.3
N15,15,30,450,10,1282794.0,99.3,124.8,100.1,126.0
N15,15,30,450,11,1281293.5,99.3,125.1,100.3,126.4
N15,15,30,450,12,1287893.0,99.0,124.1,99.6,125.2
N15,15,30,450,13,1282277.7,99.2,125.2,100.3,126.4
N15,15,30,450,14,1284945.9,99.0,124.7,100.0,126.0
N15,15,30,450,15,1284314.1,99.1,124.9,100.1,126.2
N15,15,30,450,16,1283170.9,99.2,125.0,100.1,126.2
N15,15,30,450,17,1282161.0,99.2,125.1,100.2,126.3
N15,15,30,450,18,1283938.3,99.1,124.8,100.1,126.1
N15,15,30,450,19,1284083.3,99.1,124.9,100.1,126.2
N15,15,30,450,20,1283696.4,99.1,125.0,100.2,126.3
N20,20,30,600,1,1378177.0,92.5,116.0,93.1,116.4
N20,20,30,600,2,1375638.5,92.6,116.2,93.3,116.6
N20,20,30,600,3,1376399.0,92.5,116.2,93.3,116.7
N20,20,30,600,4,1375605.5,92.6,116.3,93.3,116.7
N20,20,30,600,5,1376887.3,92.5,116.2,93.2,116.6
N20,20,30,600,6,1377706.4,92.5,116.0,93.1,116.5
N20,20,30,600,7,1375959.5,92.5,116.2,93.3,116.6
N20,20,30,600,8,1376266.6,92.5,116.2,93.3,116.6
N20,20,30,600,9,1376399.6,92.5,116.2,93.3,116.6
N20,20,30,600,10,1376914.1,92.6,116.1,93.1,116.4
N20,20,30,600,11,1376429.7,92.6,116.1,93.2,116.5
N20,20,30,600,12,1377479.5,92.4,116.1,93.2,116.6
N20,20,30,600,13,1376390.6,92.5,116.2,93.3,116.6
N20,20,30,600,14,1376943.2,92.5,116.2,93.2,116.6
N20,20,30,600,15,1378647.6,92.4,116.0,93.1,116.4
N20,20,30,600,16,1375761.0,92.5,116.2,93.3,116.6
N20,20,30,600,17,1375606.3,92.6,116.1,93.3,116.6
N20,20,30,600,18,1376491.1,92.5,116.2,93.3,116.7
N20,20,30,600,19,1377092.4,92.5,116.1,93.2,116.6
N20,20,30,600,20,1378491.4,92.4,116.1,93.1,116.6
N30,30,30,900,1,1399995.6,91.0,115.4,91.7,116.0
N30,30,30,900,2,1400180.6,91.1,115.1,91.5,115.5
N30,30,30,900,3,1402860.7,90.8,115.3,91.5,115.9
N30,30,30,900,4,1401513.8,90.9,115.4,91.6,116.0
N30,30,30,900,5,1402366.0,90.8,115.3,91.5,115.9
N30,30,30,900,6,1403800.8,90.8,115.2,91.4,115.7
N30,30,30,900,7,1406496.1,90.6,115.1,91.2,115.7
N30,30,30,900,8,1400315.0,91.0,115.5,91.7,116.0
N30,30,30,900,9,1400365.4,91.1,115.1,91.5,115.6
N30,30,30,900,10,1401824.9,90.9,115.3,91.5,115.8
N30,30,30,900,11,1401527.5,90.9,115.2,91.6,115.8
N30,30,30,900,12,1402219.3,90.9,115.3,91.5,115.9
N30,30,30,900,13,1405663.7,90.7,115.0,91.3,115.6
N30,30,30,900,14,1402248.3,90.9,115.3,91.5,115.9
N30,30,30,900,15,1403832.5,90.8,115.2,91.4,115.8
N30,30,30,900,16,1403092.1,90.8,115.2,91.5,115.7
N30,30,30,900,17,1402232.3,90.9,115.1,91.5,115.6
N30,30,30,900,18,1403420.9,90.8,115.2,91.4,115.8
N30,30,30,900,19,1404469.9,90.8,115.1,91.3,115.7
N30,30,30,900,20,1403996.5,90.8,115.3,91.4,115.8
N50,50,30,1500,1,1297686.6,98.3,123.2,98.8,124.1
N50,50,30,1500,2,1297202.8,98.3,123.3,98.9,124.3
N50,50,30,1500,3,1295995.2,98.4,123.4,98.9,124.3
N50,50,30,1500,4,1298326.0,98.2,123.1,98.8,124.1
N50,50,30,1500,5,1298485.2,98.2,123.0,98.8,124.1
N50,50,30,1500,6,1299283.8,98.2,122.8,98.7,123.8
N50,50,30,1500,7,1297990.9,98.3,123.1,98.8,124.1
N50,50,30,1500,8,1299218.7,98.2,122.9,98.6,123.7
N50,50,30,1500,9,1298567.2,98.2,122.9,98.7,123.9
N50,50,30,1500,10,1298042.1,98.2,123.2,98.8,124.2
N50,50,30,1500,11,1296808.7,98.4,123.4,98.9,124.4
N50,50,30,1500,12,1297150.6,98.3,123.2,98.8,124.1
N50,50,30,1500,13,1298546.1,98.2,122.9,98.7,123.9
N50,50,30,1500,14,1298277.8,98.3,123.3,98.7,124.2
N50,50,30,1500,15,1299185.7,98.2,122.9,98.7,123.9
N50,50,30,1500,16,1298003.5,98.3,123.1,98.8,124.1
N50,50,30,1500,17,1297031.2,98.3,123.2,98.8,124.1
N50,50,30,1500,18,1298103.1,98.3,123.0,98.8,124.0
N50,50,30,1500,19,1296760.5,98.3,123.2,98.9,124.1
N50,50,30,1500,20,1298387.4,98.2,123.0,98.8,124.0
N80,80,30,2400,1,1400088.3,91.1,116.0,91.6,116.4
N80,80,30,2400,2,1393765.1,91.6,115.6,91.9,116.0
N80,80,30,2400,3,1398384.4,91.3,115.8,91.6,116.1
N80,80,30,2400,4,1400439.8,91.0,116.0,91.6,116.4
N80,80,30,2400,5,1400817.4,91.0,116.0,91.6,116.4
N80,80,30,2400,6,1385440.0,92.3,115.0,92.2,115.2
N80,80,30,2400,7,1391920.4,91.8,115.3,91.9,115.6
N80,80,30,2400,8,1399144.7,91.1,116.1,91.7,116.5
N80,80,30,2400,9,1398642.2,91.2,116.0,91.7,116.4
N80,80,30,2400,10,1397785.9,91.2,116.2,91.8,116.6
N80,80,30,2400,11,1398223.2,91.2,116.2,91.7,116.6
N80,80,30,2400,12,1400431.3,91.0,116.1,91.6,116.5
N80,80,30,2400,13,1401442.0,90.9,116.0,91.5,116.5
N80,80,30,2400,14,1404773.1,90.7,115.9,91.3,116.3
N80,80,30,2400,15,1402716.3,90.9,116.0,91.4,116.4
N80,80,30,2400,16,1401731.6,90.9,116.0,91.5,116.4
N80,80,30,2400,17,1397661.2,91.2,116.1,91.8,116.5
N80,80,30,2400,18,1399767.0,91.1,116.1,91.6,116.5
N80,80,30,2400,19,1400034.1,91.0,116.1,91.6,116.5
N80,80,30,2400,20,1399438.7,91.1,116.1,91.6,116.5
N100,100,30,3000,1,1341911.7,95.2,117.1,95.3,117.2
N100,100,30,3000,2,1346764.8,94.6,117.3,95.3,118.6
N100,100,30,3000,3,1347482.7,94.6,117.3,95.2,118.6
N100,100,30,3000,4,1347960.4,94.5,117.3,95.2,118.7
N100,100,30,3000,5,1347617.1,94.6,117.2,95.2,118.2
N100,100,30,3000,6,1348606.7,94.5,117.3,95.2,118.4
N100,100,30,3000,7,1347679.3,94.6,117.3,95.2,118.6
N100,100,30,3000,8,1348002.5,94.6,117.3,95.2,118.3
N100,100,30,3000,9,1348522.0,94.5,117.2,95.1,117.7
N100,100,30,3000,10,1347202.7,94.6,117.2,95.2,118.0
N100,100,30,3000,11,1346744.4,94.6,117.3,95.3,118.7
N100,100,30,3000,12,1348224.2,94.5,117.3,95.2,118.5
N100,100,30,3000,13,1348515.8,94.5,117.2,95.1,118.2
N100,100,30,3000,14,1349002.1,94.5,117.2,95.1,117.9
N100,100,30,3000,15,1347499.8,94.6,117.3,95.2,118.7
N100,100,30,3000,16,1347420.5,94.6,117.2,95.2,118.0
N100,100,30,3000,17,1347929.9,94.6,117.3,95.2,118.3
N100,100,30,3000,18,1347142.7,94.7,117.1,95.1,117.3
N100,100,30,3000,19,1348687.0,94.5,117.3,95.1,118.5
N100,100,30,3000,20,1348198.8,94.5,117.2,95.2,118.2
N150,150,30,4500,1,1244110.9,102.4,132.8,103.1,134.6
N150,150,30,4500,2,1241658.9,102.6,134.0,103.4,135.7
N150,150,30,4500,3,1241464.2,102.6,133.8,103.4,135.5
N150,150,30,4500,4,1240968.0,102.7,134.1,103.4,135.8
N150,150,30,4500,5,1242131.3,102.6,133.9,103.3,135.5
N150,150,30,4500,6,1241616.1,102.6,133.7,103.4,135.4
N150,150,30,4500,7,1240943.3,102.7,134.1,103.4,135.7
N150,150,30,4500,8,1241203.3,102.7,133.8,103.4,135.5
N150,150,30,4500,9,1241016.8,102.7,133.9,103.4,135.6
N150,150,30,4500,10,1242142.4,102.6,133.5,103.3,135.2
N150,150,30,4500,11,1239260.6,103.0,129.0,103.4,130.2
N150,150,30,4500,12,1242803.3,102.5,133.5,103.3,135.3
N150,150,30,4500,13,1242863.4,102.5,133.6,103.3,135.3
N150,150,30,4500,14,1241417.3,102.6,133.6,103.4,135.3
N150,150,30,4500,15,1242348.2,102.6,133.8,103.3,135.4
N150,150,30,4500,16,1243019.1,102.5,133.6,103.3,135.4
N150,150,30,4500,17,1242078.1,102.6,133.4,103.3,135.2
N150,150,30,4500,18,1240771.4,102.7,133.9,103.4,135.6
N150,150,30,4500,19,1241224.5,102.7,134.0,103.4,135.6
N150,150,30,4500,20,1241048.2,102.6,134.3,103.4,135.9
N200,200,30,6000,1,1263819.1,101.0,131.1,101.4,132.7
N200,200,30,6000,2,1266191.0,100.7,133.4,101.3,134.8
N200,200,30,6000,3,1265453.5,100.7,133.7,101.4,135.2
N200,200,30,6000,4,1266003.2,100.7,133.6,101.3,135.1
N200,200,30,6000,5,1264965.5,100.8,133.4,101.4,134.9
N200,200,30,6000,6,1263936.2,100.9,133.5,101.5,134.9
N200,200,30,6000,7,1265780.5,100.7,133.6,101.3,134.9
N200,200,30,6000,8,1265221.3,100.8,132.7,101.3,134.1
N200,200,30,6000,9,1265829.9,100.7,133.6,101.3,135.0
N200,200,30,6000,10,1266389.2,100.7,133.7,101.3,135.1
N200,200,30,6000,11,1266497.4,100.7,132.9,101.3,134.4
N200,200,30,6000,12,1264674.5,100.8,134.0,101.4,135.4
N200,200,30,6000,13,1264503.1,100.8,133.8,101.4,135.2
N200,200,30,6000,14,1264929.5,100.8,133.8,101.4,135.2
N200,200,30,6000,15,1264936.9,100.8,133.5,101.4,134.9
N200,200,30,6000,16,1265633.2,100.7,133.5,101.4,134.9
N200,200,30,6000,17,1265224.0,100.8,133.5,101.4,134.9
N200,200,30,6000,18,1264078.5,100.9,133.8,101.5,135.2
N200,200,30,6000,19,1264041.8,100.9,133.5,101.5,134.9
N200,200,30,6000,20,1264397.1,100.8,133.6,101.4,134.9
