label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_avg_us,r_p99_us,w_avg_us,w_p99_us
N1,1,30,30,8,852830.6,148.9,199.5,151.1,202.3
N1,1,30,30,9,851431.8,149.1,198.8,151.3,201.8
N1,1,30,30,10,851933.8,149.0,200.3,151.3,202.9
N1,1,30,30,11,852772.4,148.9,200.2,151.1,202.8
N1,1,30,30,12,851795.3,149.0,199.6,151.3,202.5
N1,1,30,30,13,853594.5,148.7,199.2,151.0,202.0
N1,1,30,30,14,851336.3,149.1,199.1,151.4,202.0
N1,1,30,30,15,851443.5,149.1,198.8,151.4,201.8
N1,1,30,30,16,852775.8,148.9,199.5,151.1,202.3
N1,1,30,30,17,850979.7,149.2,200.4,151.5,203.1
N1,1,30,30,18,852518.4,148.9,198.9,151.2,201.9
N1,1,30,30,19,851925.1,149.0,200.1,151.3,202.8
N1,1,30,30,20,851983.1,149.0,200.5,151.3,203.1
N2,2,30,60,1,918692.2,138.2,181.0,140.2,183.8
N2,2,30,60,2,918378.2,138.3,182.2,140.3,184.8
N2,2,30,60,3,918256.8,138.3,182.4,140.3,184.8
N2,2,30,60,4,919129.7,138.2,181.0,140.1,183.6
N2,2,30,60,5,920325.2,138.0,181.8,140.0,184.4
N2,2,30,60,6,920059.9,138.0,181.9,140.0,184.5
N2,2,30,60,7,919616.4,138.1,182.4,140.0,184.8
N2,2,30,60,8,919723.6,138.1,181.5,140.0,184.1
N2,2,30,60,9,918052.0,138.3,181.6,140.3,184.3
N2,2,30,60,10,919486.6,138.1,181.2,140.1,183.9
N2,2,30,60,11,916686.0,138.6,181.5,140.5,184.0
N2,2,30,60,12,919752.4,138.1,181.0,140.0,183.8
N2,2,30,60,13,920895.1,137.9,181.3,139.9,184.0
N2,2,30,60,14,917184.3,138.5,181.7,140.4,184.3
N2,2,30,60,15,919427.3,138.1,181.2,140.1,183.9
N2,2,30,60,16,919648.8,138.1,181.0,140.1,183.9
N2,2,30,60,17,920577.2,138.0,180.7,139.9,183.6
N2,2,30,60,18,922244.0,137.7,181.1,139.6,183.9
N2,2,30,60,19,920363.0,138.0,181.0,140.0,183.8
N2,2,30,60,20,920810.1,137.9,181.0,139.9,183.8
N3,3,30,90,1,956088.4,132.9,171.8,134.7,176.0
N3,3,30,90,2,955847.7,132.9,171.6,134.7,174.9
N3,3,30,90,3,956595.4,132.8,171.6,134.6,174.8
N3,3,30,90,4,959509.0,132.4,171.3,134.2,173.4
N3,3,30,90,5,955487.1,132.9,171.7,134.8,175.6
N3,3,30,90,6,957898.4,132.6,171.1,134.4,171.9
N3,3,30,90,7,957374.1,132.7,171.5,134.5,174.1
N3,3,30,90,8,956418.7,132.8,171.5,134.6,174.7
N3,3,30,90,9,958304.0,132.5,171.4,134.4,173.9
N3,3,30,90,10,959295.4,132.4,171.5,134.2,174.2
N3,3,30,90,11,957836.4,132.6,171.6,134.4,174.7
N3,3,30,90,12,957223.9,132.7,171.4,134.5,173.8
N3,3,30,90,13,955542.8,132.9,171.5,134.8,174.8
N3,3,30,90,14,956261.5,132.8,171.7,134.7,175.7
N3,3,30,90,15,956983.4,132.7,171.5,134.6,174.6
N3,3,30,90,16,957317.9,132.7,171.5,134.5,174.8
N3,3,30,90,17,957269.8,132.7,171.8,134.5,176.0
N3,3,30,90,18,955829.5,132.9,171.7,134.7,175.8
N3,3,30,90,19,956892.2,132.8,171.4,134.6,174.0
N3,3,30,90,20,972591.2,130.6,171.3,132.4,173.2
N4,4,30,120,1,999810.9,127.2,166.0,128.6,167.8
N4,4,30,120,2,995997.3,127.7,167.5,129.1,169.0
N4,4,30,120,3,998317.7,127.4,166.3,128.8,168.0
N4,4,30,120,4,998524.7,127.4,167.6,128.8,169.0
N4,4,30,120,5,998550.7,127.4,165.8,128.8,167.7
N4,4,30,120,6,998794.0,127.4,165.9,128.7,167.7
N4,4,30,120,7,997727.6,127.5,166.9,128.9,168.5
N4,4,30,120,8,1002492.2,126.9,167.4,128.2,168.9
N4,4,30,120,9,999195.4,127.3,166.3,128.7,168.1
N4,4,30,120,10,999137.7,127.3,166.1,128.7,167.9
N4,4,30,120,11,998910.4,127.3,166.2,128.7,168.0
N4,4,30,120,12,997449.7,127.5,166.7,128.9,168.3
N4,4,30,120,13,998463.0,127.4,166.2,128.8,168.1
N4,4,30,120,14,998045.4,127.5,166.5,128.8,168.2
N4,4,30,120,15,999562.7,127.3,165.6,128.6,167.6
N4,4,30,120,16,1000260.7,127.2,165.8,128.5,167.6
N4,4,30,120,17,1000440.8,127.2,166.0,128.5,167.7
N4,4,30,120,18,1000017.6,127.2,166.7,128.6,168.4
N4,4,30,120,19,1000202.4,127.2,165.5,128.6,167.4
N4,4,30,120,20,997980.4,127.5,166.8,128.8,168.4
N5,5,30,150,1,990194.0,128.6,166.1,129.7,167.6
N5,5,30,150,2,990387.9,128.6,166.1,129.7,167.6
N5,5,30,150,3,992029.0,128.4,165.9,129.4,167.4
N5,5,30,150,4,989802.9,128.7,165.5,129.7,167.1
N5,5,30,150,5,992201.5,128.4,165.3,129.4,167.0
N5,5,30,150,6,990939.6,128.5,165.9,129.6,167.4
N5,5,30,150,7,989525.5,128.7,165.9,129.8,167.5
N5,5,30,150,8,991936.6,128.4,165.5,129.5,167.1
N5,5,30,150,9,991965.4,128.4,166.7,129.4,168.0
N5,5,30,150,10,990082.9,128.7,166.0,129.7,167.5
N5,5,30,150,11,989738.6,128.7,166.1,129.8,167.5
N5,5,30,150,12,991150.0,128.5,165.7,129.6,167.2
N5,5,30,150,13,989646.5,128.7,166.8,129.7,168.1
N5,5,30,150,14,992210.4,128.4,166.2,129.4,167.7
N5,5,30,150,15,989644.2,128.7,166.7,129.7,168.1
N5,5,30,150,16,990377.3,128.6,166.3,129.7,167.7
N5,5,30,150,17,990817.4,128.6,166.2,129.6,167.6
N5,5,30,150,18,992388.5,128.4,165.5,129.4,167.1
N5,5,30,150,19,991024.8,128.5,165.4,129.6,167.0
N5,5,30,150,20,991936.7,128.4,165.6,129.4,167.1
N6,6,30,180,1,969929.6,131.4,169.3,132.3,170.0
N6,6,30,180,2,971321.0,131.2,169.0,132.1,169.7
N6,6,30,180,3,969322.1,131.5,169.5,132.4,170.2
N6,6,30,180,4,970980.7,131.3,169.2,132.2,169.9
N6,6,30,180,5,970926.5,131.3,169.5,132.2,170.2
N6,6,30,180,6,972477.5,131.1,168.7,132.0,169.5
N6,6,30,180,7,972520.1,131.1,169.1,132.0,169.9
N6,6,30,180,8,972738.6,131.0,169.2,131.9,169.9
N6,6,30,180,9,971200.3,131.2,169.5,132.2,170.2
N6,6,30,180,10,971779.6,131.2,169.0,132.1,169.8
N6,6,30,180,11,970833.1,131.3,169.1,132.2,169.9
N6,6,30,180,12,970980.2,131.4,171.3,132.1,171.7
N6,6,30,180,13,970642.0,131.3,169.2,132.2,170.0
N6,6,30,180,14,972464.9,131.0,168.7,132.0,169.5
N6,6,30,180,15,971310.9,131.2,169.3,132.1,170.0
N6,6,30,180,16,972333.7,131.1,168.9,132.0,169.7
N6,6,30,180,17,971036.5,131.3,169.8,132.2,170.4
N6,6,30,180,18,969168.2,131.5,170.0,132.4,170.6
N6,6,30,180,19,969258.6,131.5,169.5,132.4,170.2
N6,6,30,180,20,971051.5,131.2,169.0,132.2,169.8
N7,7,30,210,1,983840.0,129.5,169.5,130.5,170.2
N7,7,30,210,2,983428.7,129.5,169.6,130.6,170.3
N7,7,30,210,3,985021.9,129.3,169.2,130.3,170.0
N7,7,30,210,4,986044.5,129.2,169.4,130.2,170.1
N7,7,30,210,5,986138.1,129.2,169.6,130.2,170.3
N7,7,30,210,6,984354.0,129.4,170.9,130.4,171.4
N7,7,30,210,7,985512.9,129.3,169.6,130.3,170.4
N7,7,30,210,8,986207.8,129.2,169.6,130.2,170.3
N7,7,30,210,9,986071.8,129.2,169.3,130.2,170.1
N7,7,30,210,10,985127.9,129.3,169.3,130.4,170.1
N7,7,30,210,11,982488.0,129.7,170.0,130.7,170.6
N7,7,30,210,12,984540.0,129.4,169.4,130.4,170.2
N7,7,30,210,13,985433.0,129.3,169.7,130.3,170.4
N7,7,30,210,14,983904.8,129.5,169.3,130.5,170.1
N7,7,30,210,15,984701.8,129.4,169.8,130.4,170.5
N7,7,30,210,16,984119.2,129.4,169.5,130.5,170.3
N7,7,30,210,17,984298.0,129.4,169.8,130.5,170.5
N7,7,30,210,18,983833.5,129.5,169.8,130.5,170.5
N7,7,30,210,19,985329.2,129.3,169.5,130.3,170.3
N7,7,30,210,20,984099.6,129.4,169.5,130.5,170.3
N8,8,30,240,1,995207.7,127.9,169.1,129.1,170.2
N8,8,30,240,2,994232.3,128.0,169.3,129.3,170.3
N8,8,30,240,3,995830.2,127.8,169.4,129.1,170.4
N8,8,30,240,4,996961.8,127.6,169.0,128.9,170.1
N8,8,30,240,5,998870.4,127.4,168.7,128.7,169.8
N8,8,30,240,6,995888.4,127.8,169.1,129.1,170.2
N8,8,30,240,7,996346.5,127.7,169.0,129.0,170.0
N8,8,30,240,8,994308.2,128.0,169.4,129.3,170.4
N8,8,30,240,9,995309.8,127.9,169.4,129.1,170.4
N8,8,30,240,10,996290.1,127.8,169.6,129.0,170.5
N8,8,30,240,11,995438.1,127.9,169.3,129.1,170.4
N8,8,30,240,12,994841.4,128.0,169.4,129.2,170.4
N8,8,30,240,13,995961.9,127.8,169.7,129.0,170.6
N8,8,30,240,14,997329.9,127.6,169.1,128.8,170.1
N8,8,30,240,15,995117.9,127.9,169.3,129.1,170.3
N8,8,30,240,16,993714.4,128.1,169.6,129.3,170.5
N8,8,30,240,17,996525.0,127.7,169.3,129.0,170.3
N8,8,30,240,18,995277.7,127.9,169.2,129.1,170.3
N8,8,30,240,19,996039.2,127.8,169.1,129.0,170.2
N8,8,30,240,20,995198.7,127.9,169.1,129.1,170.1
N9,9,30,270,1,1010814.1,125.9,166.4,127.2,168.2
N9,9,30,270,2,1012980.3,125.6,167.2,126.9,168.7
N9,9,30,270,3,1008386.9,126.2,167.7,127.5,169.2
N9,9,30,270,4,1012038.2,125.7,167.1,127.0,168.7
N9,9,30,270,5,1011420.7,125.8,167.7,127.1,169.1
N9,9,30,270,6,1008460.0,126.2,168.0,127.5,169.3
N9,9,30,270,7,1010764.1,125.9,167.4,127.2,168.9
N9,9,30,270,8,1009358.2,126.1,167.3,127.3,168.8
N9,9,30,270,9,1009920.1,126.0,166.8,127.3,168.4
N9,9,30,270,10,1010038.8,126.0,167.7,127.3,169.1
N9,9,30,270,11,1010040.3,126.0,166.9,127.3,168.5
N9,9,30,270,12,1011279.5,125.8,166.5,127.1,168.2
N9,9,30,270,13,1010358.9,125.9,166.7,127.2,168.3
N9,9,30,270,14,1011205.7,125.8,166.9,127.1,168.5
N9,9,30,270,15,1010208.0,125.9,167.0,127.3,168.6
N9,9,30,270,16,1011233.3,125.8,166.9,127.1,168.5
N9,9,30,270,17,1010074.9,126.0,167.6,127.3,169.0
N9,9,30,270,18,1011284.8,125.8,167.1,127.1,168.6
N9,9,30,270,19,1008799.9,126.1,167.2,127.4,168.7
N9,9,30,270,20,1007669.5,126.3,167.4,127.6,168.9
N10,10,30,300,1,1019335.8,124.8,164.1,126.1,166.3
N10,10,30,300,2,1020052.5,124.8,164.0,126.0,166.2
N10,10,30,300,3,1020015.1,124.8,164.2,126.0,166.3
N10,10,30,300,4,1018157.3,125.0,164.5,126.3,166.6
N10,10,30,300,5,1020304.4,124.7,163.5,126.0,165.9
N10,10,30,300,6,1021022.6,124.6,164.2,125.9,166.4
N10,10,30,300,7,1017951.2,125.0,164.5,126.3,166.6
N10,10,30,300,8,1019542.7,124.8,164.4,126.1,166.6
N10,10,30,300,9,1021499.3,124.6,163.8,125.8,166.0
N10,10,30,300,10,1019731.3,124.8,165.6,126.0,167.5
N10,10,30,300,11,1019385.4,124.8,164.3,126.1,166.5
N10,10,30,300,12,1019465.0,124.8,164.2,126.1,166.4
N10,10,30,300,13,1021436.4,124.6,163.0,125.8,165.4
N10,10,30,300,14,1020024.3,124.8,164.4,126.0,166.5
N10,10,30,300,15,1017418.2,125.1,164.8,126.3,166.9
N10,10,30,300,16,1019386.1,124.9,165.1,126.1,167.1
N10,10,30,300,17,1019938.8,124.8,163.8,126.0,166.1
N10,10,30,300,18,1020878.0,124.7,164.0,125.9,166.2
N10,10,30,300,19,1019817.2,124.8,164.7,126.0,166.7
N10,10,30,300,20,1022470.8,124.6,168.9,125.6,169.9
N15,15,30,450,1,995098.6,128.0,170.4,129.1,171.2
N15,15,30,450,2,993172.6,128.2,170.8,129.3,171.5
N15,15,30,450,3,992506.8,128.3,170.9,129.4,171.6
N15,15,30,450,4,994059.0,128.1,171.1,129.2,171.8
N15,15,30,450,5,993518.4,128.2,171.0,129.3,171.6
N15,15,30,450,6,994213.4,128.1,170.6,129.2,171.3
N15,15,30,450,7,995007.0,128.0,170.6,129.0,171.3
N15,15,30,450,8,994302.7,128.1,170.6,129.2,171.3
N15,15,30,450,9,994465.4,128.1,170.5,129.1,171.3
N15,15,30,450,10,994481.1,128.1,170.6,129.2,171.3
N15,15,30,450,11,993932.0,128.1,170.8,129.2,171.5
N15,15,30,450,12,994342.6,128.1,170.6,129.2,171.3
N15,15,30,450,13,995941.3,127.9,170.6,128.9,171.3
N15,15,30,450,14,994956.5,128.0,170.5,129.1,171.2
N15,15,30,450,15,994535.1,128.1,170.5,129.1,171.3
N15,15,30,450,16,993689.3,128.2,170.7,129.2,171.4
N15,15,30,450,17,993372.2,128.2,170.7,129.3,171.4
N15,15,30,450,18,993047.1,128.2,170.8,129.3,171.5
N15,15,30,450,19,992735.8,128.3,170.6,129.4,171.3
N15,15,30,450,20,994842.9,128.0,170.8,129.1,171.5
N20,20,30,600,1,983805.0,129.5,178.2,130.5,180.4
N20,20,30,600,2,984621.9,129.4,177.8,130.4,180.1
N20,20,30,600,3,983613.7,129.5,179.1,130.5,181.2
N20,20,30,600,4,984664.2,129.4,177.7,130.4,180.0
N20,20,30,600,5,983065.7,129.6,179.2,130.6,181.2
N20,20,30,600,6,984310.5,129.5,177.5,130.4,179.8
N20,20,30,600,7,984369.1,129.4,178.1,130.4,180.3
N20,20,30,600,8,984006.9,129.5,178.8,130.4,180.8
N20,20,30,600,9,985361.6,129.3,177.4,130.3,179.7
N20,20,30,600,10,984763.3,129.4,177.8,130.4,180.0
N20,20,30,600,11,985677.6,129.3,177.6,130.2,179.8
N20,20,30,600,12,983713.1,129.5,178.6,130.5,180.7
N20,20,30,600,13,984451.7,129.4,178.9,130.4,181.0
N20,20,30,600,14,984584.0,129.4,178.7,130.4,180.8
N20,20,30,600,15,984119.6,129.5,178.2,130.5,180.4
N20,20,30,600,16,982230.6,129.7,179.3,130.7,181.3
N20,20,30,600,17,983807.5,129.5,178.4,130.5,180.5
N20,20,30,600,18,982909.4,129.6,178.0,130.6,180.2
N20,20,30,600,19,983044.5,129.6,179.2,130.6,181.2
N20,20,30,600,20,982822.9,129.6,178.5,130.6,180.5
N30,30,30,900,1,980880.8,130.0,184.0,130.8,185.0
N30,30,30,900,2,981386.5,130.0,184.6,130.7,185.5
N30,30,30,900,3,981152.5,130.0,184.0,130.8,185.1
N30,30,30,900,4,981409.3,129.9,184.9,130.7,185.9
N30,30,30,900,5,981364.2,129.9,184.5,130.7,185.5
N30,30,30,900,6,981555.6,129.9,183.8,130.7,184.9
N30,30,30,900,7,980857.9,130.0,184.1,130.8,185.2
N30,30,30,900,8,981865.9,129.9,184.2,130.6,185.1
N30,30,30,900,9,992573.2,128.5,181.8,129.2,183.1
N30,30,30,900,10,1013545.2,125.9,176.2,126.4,177.8
N30,30,30,900,11,1013621.8,125.8,176.1,126.5,177.9
N30,30,30,900,12,1013200.7,125.9,176.7,126.6,178.6
N30,30,30,900,13,1011834.4,126.1,177.3,126.7,179.0
N30,30,30,900,14,1013071.7,125.9,176.3,126.6,178.1
N30,30,30,900,15,1013543.8,125.8,176.3,126.5,178.2
N30,30,30,900,16,1013839.3,125.8,176.3,126.5,178.2
N30,30,30,900,17,1014542.2,125.7,175.3,126.4,177.2
N30,30,30,900,18,1014626.8,125.7,175.2,126.4,177.2
N30,30,30,900,19,1013323.8,125.9,176.4,126.6,178.2
N30,30,30,900,20,1012020.2,126.0,177.1,126.7,178.9
N50,50,30,1500,1,975589.2,130.9,194.8,131.3,196.1
N50,50,30,1500,2,976587.0,130.7,196.0,131.2,197.2
N50,50,30,1500,3,976630.2,130.7,195.3,131.2,196.5
N50,50,30,1500,4,975425.5,130.9,196.6,131.4,197.7
N50,50,30,1500,5,974802.0,131.0,197.0,131.4,198.2
N50,50,30,1500,6,976180.3,130.8,194.1,131.3,195.3
N50,50,30,1500,7,976816.3,130.7,195.5,131.2,196.7
N50,50,30,1500,8,975310.8,130.9,196.0,131.4,197.1
N50,50,30,1500,9,975776.6,130.8,196.1,131.3,197.3
N50,50,30,1500,10,976762.0,130.7,195.2,131.2,196.5
N50,50,30,1500,11,976162.3,130.8,196.1,131.3,197.2
N50,50,30,1500,12,976004.7,130.8,196.0,131.3,197.0
N50,50,30,1500,13,976151.2,130.8,195.6,131.3,196.9
N50,50,30,1500,14,974556.6,131.0,196.1,131.5,197.2
N50,50,30,1500,15,974817.0,131.0,195.4,131.4,196.6
N50,50,30,1500,16,976277.1,130.8,196.7,131.3,197.9
N50,50,30,1500,17,975205.3,130.9,197.3,131.4,198.3
N50,50,30,1500,18,976235.5,130.8,195.6,131.2,196.7
N50,50,30,1500,19,974138.6,131.1,196.3,131.5,197.4
N50,50,30,1500,20,975465.1,130.9,195.6,131.3,196.9
N80,80,30,2400,1,931720.0,137.1,222.7,137.5,223.4
N80,80,30,2400,2,931991.2,137.1,223.4,137.4,224.1
N80,80,30,2400,3,932317.9,137.0,223.8,137.3,224.4
N80,80,30,2400,4,931586.1,137.2,223.6,137.4,224.1
N80,80,30,2400,5,931708.0,137.1,224.0,137.4,224.6
N80,80,30,2400,6,932015.7,137.1,223.7,137.4,224.3
N80,80,30,2400,7,932967.4,136.9,223.0,137.3,223.6
N80,80,30,2400,8,932207.7,137.1,223.5,137.3,224.0
N80,80,30,2400,9,931976.8,137.1,223.8,137.4,224.3
N80,80,30,2400,10,932103.8,137.1,223.2,137.4,223.8
N80,80,30,2400,11,931882.5,137.1,223.7,137.4,224.2
N80,80,30,2400,12,930818.0,137.2,223.6,137.6,224.3
N80,80,30,2400,13,932208.4,137.1,223.4,137.3,223.9
N80,80,30,2400,14,931191.9,137.3,223.3,137.4,223.8
N80,80,30,2400,15,931116.4,137.2,223.9,137.5,224.4
N80,80,30,2400,16,932521.6,137.0,223.3,137.3,223.8
N80,80,30,2400,17,932839.3,136.9,223.6,137.3,224.2
N80,80,30,2400,18,931923.4,137.1,223.8,137.4,224.3
N80,80,30,2400,19,931780.3,137.1,223.6,137.4,224.1
N80,80,30,2400,20,933183.9,136.9,223.3,137.2,223.9
N100,100,30,3000,1,906387.0,141.0,241.7,141.2,242.2
N100,100,30,3000,2,907818.9,140.7,241.5,141.1,242.0
N100,100,30,3000,3,909239.9,140.5,240.9,140.8,241.5
N100,100,30,3000,4,907007.5,140.8,242.4,141.2,243.0
N100,100,30,3000,5,908823.0,140.6,241.0,140.9,241.4
N100,100,30,3000,6,908089.7,140.7,241.2,141.0,241.7
N100,100,30,3000,7,908171.4,140.7,241.3,141.0,241.9
N100,100,30,3000,8,908153.9,140.7,240.9,141.0,241.5
N100,100,30,3000,9,907652.4,140.8,241.7,141.1,242.2
N100,100,30,3000,10,907854.8,140.7,240.0,141.0,240.5
N100,100,30,3000,11,907385.9,140.8,241.3,141.1,242.0
N100,100,30,3000,12,908509.3,140.7,241.2,140.9,241.7
N100,100,30,3000,13,903806.6,141.5,242.7,141.6,243.1
N100,100,30,3000,14,908173.8,140.7,241.4,141.0,242.1
N100,100,30,3000,15,907254.6,140.8,241.2,141.1,241.9
N100,100,30,3000,16,908963.0,140.6,241.1,140.9,241.7
N100,100,30,3000,17,907187.3,140.8,241.9,141.2,242.4
N100,100,30,3000,18,907233.1,140.8,241.7,141.1,242.4
N100,100,30,3000,19,908412.2,140.7,241.5,140.9,241.9
N100,100,30,3000,20,908403.9,140.6,240.5,141.0,241.2
N150,150,30,4500,1,825047.1,154.9,290.4,155.2,290.9
N150,150,30,4500,2,825027.3,154.9,290.4,155.2,291.0
N150,150,30,4500,3,825082.7,155.0,289.3,155.1,289.7
N150,150,30,4500,4,825528.8,154.8,289.2,155.0,289.8
N150,150,30,4500,5,825774.5,154.9,287.6,154.9,287.8
N150,150,30,4500,6,825989.7,154.7,288.7,155.0,289.3
N150,150,30,4500,7,825533.1,154.8,290.3,155.1,290.8
N150,150,30,4500,8,824227.3,155.1,291.8,155.3,292.4
N150,150,30,4500,9,825313.8,154.9,288.7,155.1,289.1
N150,150,30,4500,10,825577.2,154.8,290.1,155.1,290.9
N150,150,30,4500,11,824880.1,155.0,290.3,155.2,290.8
N150,150,30,4500,12,825511.0,154.9,287.9,155.0,288.1
N150,150,30,4500,13,826110.5,154.7,289.0,155.0,289.7
N150,150,30,4500,14,825161.9,154.9,289.6,155.2,290.4
N150,150,30,4500,15,824374.9,155.0,290.7,155.3,291.1
N150,150,30,4500,16,824348.3,155.0,290.5,155.3,291.1
N150,150,30,4500,17,825480.4,154.8,290.1,155.1,290.6
N150,150,30,4500,18,824544.0,155.1,288.1,155.2,288.4
N150,150,30,4500,19,825621.8,154.8,289.5,155.0,290.1
N150,150,30,4500,20,825425.2,154.8,289.7,155.1,290.4
N200,200,30,6000,1,785749.1,162.7,324.1,162.9,324.3
N200,200,30,6000,2,785918.3,162.7,323.4,162.9,323.7
N200,200,30,6000,3,785943.2,162.7,324.3,162.8,324.7
N200,200,30,6000,4,784474.0,163.0,326.4,163.2,326.6
N200,200,30,6000,5,784124.2,163.0,324.7,163.3,325.1
N200,200,30,6000,6,785031.0,162.9,324.6,163.0,324.8
N200,200,30,6000,7,785697.5,162.7,324.3,162.9,324.6
N200,200,30,6000,8,785692.3,162.7,325.1,162.9,325.4
N200,200,30,6000,9,784227.8,163.0,324.3,163.2,324.6
N200,200,30,6000,10,785352.4,162.8,325.0,163.0,325.4
N200,200,30,6000,11,784537.5,163.0,324.8,163.1,325.1
N200,200,30,6000,12,785084.2,162.9,325.8,163.0,326.0
N200,200,30,6000,13,779188.2,164.1,349.7,164.2,350.5
N200,200,30,6000,14,785941.1,162.7,324.3,162.8,324.4
N200,200,30,6000,15,784945.4,162.9,324.9,163.1,325.3
N200,200,30,6000,16,784838.0,162.9,325.3,163.1,325.8
N200,200,30,6000,17,784347.7,163.0,325.4,163.2,325.8
N200,200,30,6000,18,786963.6,162.4,323.2,162.7,323.4
N200,200,30,6000,19,785342.0,162.8,325.1,163.0,325.2
N200,200,30,6000,20,785030.5,162.9,324.8,163.0,325.3
